streak_id,member_id,streak_type,streak_start_date,streak_end_date,streak_length_days,break_reason,longest_streak_flag,is_streak_ongoing,is_length_outlier_iqr,is_length_outlier_zscore
STR-005482,MBR-006660,Gym-Attendance Streak,2024-12-08,2025-01-29,53,Travel,True,False,False,False
STR-012758,MBR-012510,App-Log Streak,2022-03-18,2022-04-06,20,Festival/Holiday,False,False,False,False
STR-036057,MBR-004465,App-Log Streak,2025-04-11,2025-04-14,4,Travel,False,False,False,False
STR-036912,MBR-003297,Gym-Attendance Streak,2021-10-20,2021-10-25,6,Festival/Holiday,False,False,False,False
STR-012350,MBR-017099,App-Log Streak,2025-06-13,2025-06-26,14,Monsoon Disruption,True,False,False,False
STR-003229,MBR-010283,Gym-Attendance Streak,2024-10-09,2024-11-03,26,Festival/Holiday,False,False,False,False
STR-003613,MBR-007175,Gym-Attendance Streak,2022-03-07,2022-03-14,8,Injury,False,False,False,False
STR-002270,MBR-005521,Gym-Attendance Streak,2024-12-09,2024-12-15,7,Illness,False,False,False,False
STR-039238,MBR-003585,Gym-Attendance Streak,2023-08-14,2023-10-17,65,Unknown,False,False,True,False
STR-032568,MBR-000708,App-Log Streak,2025-09-20,2025-09-30,11,Motivation Loss,True,False,False,False
STR-027913,MBR-002376,Gym-Attendance Streak,2021-03-17,2021-03-28,12,Travel,True,False,False,False
STR-015539,MBR-012285,Gym-Attendance Streak,2024-10-28,2024-10-29,2,Festival/Holiday,False,False,False,False
STR-035023,MBR-006189,Gym-Attendance Streak,2022-04-10,2022-05-01,22,Work Pressure,False,False,False,False
STR-009246,MBR-012206,Gym-Attendance Streak,2021-12-08,2021-12-27,20,Unknown,False,False,False,False
STR-018854,MBR-016976,App-Log Streak,2024-02-12,2024-02-23,12,Illness,False,False,False,False
STR-001077,MBR-015889,App-Log Streak,2022-09-06,2022-10-21,46,Festival/Holiday,False,False,False,False
STR-017035,MBR-013881,Gym-Attendance Streak,2025-07-31,2025-08-11,12,Illness,False,False,False,False
STR-002092,MBR-009283,App-Log Streak,2022-01-10,2022-01-13,4,Unknown,True,False,False,False
STR-001950,MBR-010606,App-Log Streak,2024-11-09,2024-11-15,7,Unknown,True,False,False,False
STR-023630,MBR-015039,App-Log Streak,2023-04-15,2023-04-26,12,Unknown,False,False,False,False
STR-024846,MBR-009992,Gym-Attendance Streak,2024-09-21,2024-10-06,16,Festival/Holiday,False,False,False,False
STR-010373,MBR-012678,Gym-Attendance Streak,2023-02-08,2023-02-12,5,Unknown,False,False,False,False
STR-028045,MBR-005146,App-Log Streak,2024-09-28,2024-10-09,12,Motivation Loss,True,False,False,False
STR-014046,MBR-009329,App-Log Streak,2022-11-22,2022-11-25,4,Festival/Holiday,False,False,False,False
STR-022923,MBR-001028,App-Log Streak,2024-09-28,2024-10-05,8,Festival/Holiday,True,False,False,False
STR-022734,MBR-009683,Gym-Attendance Streak,2024-05-20,2024-06-07,19,Motivation Loss,False,False,False,False
STR-007736,MBR-007409,App-Log Streak,2024-02-14,2024-03-30,46,Unknown,True,False,False,False
STR-039287,MBR-006821,Gym-Attendance Streak,2024-09-27,2024-09-27,1,Travel,True,False,False,False
STR-002228,MBR-005690,App-Log Streak,2023-07-08,2023-07-29,22,Festival/Holiday,False,False,False,False
STR-017681,MBR-003461,Gym-Attendance Streak,2025-07-03,2025-07-14,12,Unknown,True,False,False,False
STR-003632,MBR-003149,Gym-Attendance Streak,2023-04-26,2023-05-20,25,Unknown,False,False,False,False
STR-009669,MBR-014541,App-Log Streak,2024-08-02,2024-08-31,30,Motivation Loss,True,False,False,False
STR-017432,MBR-007438,App-Log Streak,2022-08-23,2022-09-13,22,Festival/Holiday,False,False,False,False
STR-028044,MBR-005146,App-Log Streak,2024-04-26,2024-05-04,9,Work Pressure,False,False,False,False
STR-027395,MBR-012325,App-Log Streak,2022-07-01,2022-07-20,20,Illness,False,False,False,False
STR-007833,MBR-005696,App-Log Streak,2023-05-01,2023-05-22,22,Unknown,False,False,False,False
STR-028666,MBR-006205,Gym-Attendance Streak,2024-02-04,2024-02-07,4,Unknown,False,False,False,False
STR-005459,MBR-010457,Gym-Attendance Streak,2025-01-26,2025-02-06,12,Unknown,True,False,False,False
STR-033597,MBR-017157,Gym-Attendance Streak,2023-01-07,2023-01-14,8,Unknown,True,False,False,False
STR-013119,MBR-011528,App-Log Streak,2023-01-21,2023-02-18,29,Motivation Loss,False,False,False,False
STR-000785,MBR-009715,App-Log Streak,2024-02-21,2024-02-24,4,Injury,False,False,False,False
STR-021118,MBR-015678,App-Log Streak,2025-07-03,2025-07-23,21,Unknown,True,False,False,False
STR-019801,MBR-012091,Gym-Attendance Streak,2024-02-17,2024-03-01,14,Travel,True,False,False,False
STR-003589,MBR-008582,App-Log Streak,2024-07-15,2024-07-24,10,Unknown,True,False,False,False
STR-028518,MBR-016753,App-Log Streak,2025-05-09,2025-05-10,2,Monsoon Disruption,False,False,False,False
STR-018406,MBR-012701,App-Log Streak,2024-03-13,2024-06-17,97,Unknown,True,False,True,False
STR-031491,MBR-002134,Gym-Attendance Streak,2021-03-30,2021-04-11,13,Motivation Loss,False,False,False,False
STR-032086,MBR-016394,App-Log Streak,2025-07-26,2025-08-03,9,Motivation Loss,False,False,False,False
STR-003304,MBR-012613,Gym-Attendance Streak,2025-07-03,2025-08-05,34,Motivation Loss,True,False,False,False
STR-036733,MBR-001188,Gym-Attendance Streak,2023-12-20,2024-01-21,33,Unknown,False,False,False,False
STR-001815,MBR-010083,App-Log Streak,2022-12-13,2023-01-11,30,Motivation Loss,True,False,False,False
STR-003337,MBR-017120,App-Log Streak,2024-02-15,2024-02-27,13,Illness,True,False,False,False
STR-038146,MBR-011461,Gym-Attendance Streak,2024-10-14,2024-10-14,1,Unknown,False,False,False,False
STR-013998,MBR-001032,Gym-Attendance Streak,2022-10-05,2022-10-09,5,Travel,False,False,False,False
STR-014998,MBR-009933,App-Log Streak,2025-02-08,2025-05-27,109,Illness,True,False,True,False
STR-036808,MBR-004915,Gym-Attendance Streak,2024-05-09,2024-05-25,17,Unknown,False,False,False,False
STR-015245,MBR-010658,App-Log Streak,2023-12-08,2023-12-13,6,Unknown,False,False,False,False
STR-009781,MBR-000285,App-Log Streak,2022-10-27,2022-11-09,14,Festival/Holiday,False,False,False,False
STR-020421,MBR-012236,App-Log Streak,2021-07-01,2021-07-21,21,Travel,False,False,False,False
STR-009820,MBR-014690,App-Log Streak,2024-06-25,2024-07-16,22,Motivation Loss,False,False,False,False
STR-018137,MBR-012218,App-Log Streak,2021-09-04,2021-09-08,5,Unknown,False,False,False,False
STR-020754,MBR-010879,App-Log Streak,2025-09-22,2025-09-30,9,Monsoon Disruption,False,False,False,False
STR-027058,MBR-013534,App-Log Streak,2023-07-30,2023-07-30,1,Festival/Holiday,False,False,False,False
STR-005109,MBR-009531,Gym-Attendance Streak,2025-06-14,2025-06-24,11,Work Pressure,False,False,False,False
STR-024442,MBR-003947,Gym-Attendance Streak,2024-10-24,2024-11-01,9,Unknown,True,False,False,False
STR-017568,MBR-001946,Gym-Attendance Streak,2025-07-24,,69,Ongoing,True,True,True,False
STR-010450,MBR-008458,App-Log Streak,2025-05-26,2025-07-03,39,Illness,False,False,False,False
STR-015919,MBR-004909,Gym-Attendance Streak,2022-04-13,2022-04-21,9,Festival/Holiday,False,False,False,False
STR-029425,MBR-014287,Gym-Attendance Streak,2023-03-19,2023-04-07,20,Festival/Holiday,False,False,False,False
STR-025202,MBR-000105,App-Log Streak,2022-10-12,2022-10-21,10,Festival/Holiday,False,False,False,False
STR-027588,MBR-010281,Gym-Attendance Streak,2024-07-13,2024-07-26,14,Monsoon Disruption,False,False,False,False
STR-019731,MBR-005537,App-Log Streak,2023-01-29,2023-02-27,30,Unknown,False,False,False,False
STR-034296,MBR-007284,Gym-Attendance Streak,2022-10-18,2022-10-23,6,Unknown,False,False,False,False
STR-016952,MBR-004273,Gym-Attendance Streak,2025-01-26,2025-02-04,10,Festival/Holiday,True,False,False,False
STR-005986,MBR-001669,App-Log Streak,2021-07-24,2021-07-30,7,Unknown,False,False,False,False
STR-039001,MBR-014718,Gym-Attendance Streak,2022-10-18,2022-10-24,7,Motivation Loss,False,False,False,False
STR-016049,MBR-008160,Gym-Attendance Streak,2022-04-24,2022-06-29,67,Monsoon Disruption,True,False,True,False
STR-040125,MBR-011969,App-Log Streak,2024-08-31,,397,Ongoing,True,True,True,True
STR-004507,MBR-001152,App-Log Streak,2025-02-15,2025-03-08,22,Festival/Holiday,True,False,False,False
STR-000845,MBR-009380,Gym-Attendance Streak,2024-02-23,2024-03-17,24,Festival/Holiday,True,False,False,False
STR-012525,MBR-014340,App-Log Streak,2024-02-10,2024-02-21,12,Unknown,False,False,False,False
STR-001788,MBR-009808,App-Log Streak,2022-07-16,2022-07-30,15,Monsoon Disruption,False,False,False,False
STR-027103,MBR-006179,Gym-Attendance Streak,2023-08-31,2023-09-01,2,Monsoon Disruption,False,False,False,False
STR-036014,MBR-014954,Gym-Attendance Streak,2025-06-21,2025-06-27,7,Unknown,False,False,False,False
STR-006852,MBR-011568,App-Log Streak,2022-07-21,2022-09-06,48,Unknown,True,False,False,False
STR-018574,MBR-006353,Gym-Attendance Streak,2024-09-16,2024-10-14,29,Unknown,False,False,False,False
STR-037188,MBR-014327,App-Log Streak,2023-04-14,2023-04-24,11,Unknown,False,False,False,False
STR-035363,MBR-013756,Gym-Attendance Streak,2024-11-07,2025-02-07,93,Travel,True,False,True,False
STR-005327,MBR-004161,Gym-Attendance Streak,2024-12-08,2024-12-10,3,Motivation Loss,False,False,False,False
STR-016315,MBR-004484,Gym-Attendance Streak,2025-05-09,2025-05-16,8,Work Pressure,False,False,False,False
STR-010071,MBR-008215,App-Log Streak,2024-12-16,2024-12-16,1,Motivation Loss,False,False,False,False
STR-019685,MBR-003429,Gym-Attendance Streak,2021-10-31,2021-11-12,13,Unknown,False,False,False,False
STR-008353,MBR-005824,Gym-Attendance Streak,2022-10-25,2022-10-27,3,Unknown,False,False,False,False
STR-011821,MBR-003156,App-Log Streak,2021-10-11,2022-02-05,118,Work Pressure,True,False,True,False
STR-027974,MBR-012784,Gym-Attendance Streak,2025-07-24,2025-08-03,11,Motivation Loss,True,False,False,False
STR-038136,MBR-014025,App-Log Streak,2022-06-14,2022-07-02,19,Unknown,False,False,False,False
STR-039977,MBR-001431,Gym-Attendance Streak,2023-09-28,2023-11-12,46,Travel,False,False,False,False
STR-009993,MBR-013581,App-Log Streak,2025-02-14,2025-02-15,2,Travel,True,False,False,False
STR-017872,MBR-001900,Gym-Attendance Streak,2023-03-06,2023-03-12,7,Unknown,True,False,False,False
STR-030826,MBR-014868,Gym-Attendance Streak,2025-06-22,2025-06-26,5,Monsoon Disruption,False,False,False,False
STR-014248,MBR-001403,Gym-Attendance Streak,2023-05-13,2023-06-09,28,Unknown,True,False,False,False
STR-008752,MBR-002040,Gym-Attendance Streak,2024-11-25,2024-12-21,27,Unknown,False,False,False,False
STR-005845,MBR-002092,App-Log Streak,2022-04-01,2022-04-29,29,Motivation Loss,True,False,False,False
STR-001072,MBR-002689,Gym-Attendance Streak,2023-02-15,2023-04-08,53,Illness,True,False,False,False
STR-016257,MBR-016711,App-Log Streak,2022-02-01,2022-02-11,11,Unknown,True,False,False,False
STR-007918,MBR-003951,Gym-Attendance Streak,2023-01-10,2023-01-21,12,Unknown,True,False,False,False
STR-031188,MBR-011444,Gym-Attendance Streak,2023-01-28,2023-02-17,21,Unknown,False,False,False,False
STR-036989,MBR-011964,Gym-Attendance Streak,2025-03-13,2025-04-09,28,Work Pressure,True,False,False,False
STR-031251,MBR-005017,Gym-Attendance Streak,2024-05-25,2024-08-31,99,Unknown,True,False,True,False
STR-000555,MBR-014311,App-Log Streak,2025-07-31,,62,Ongoing,True,True,True,False
STR-026875,MBR-001295,App-Log Streak,2022-09-23,2022-10-05,13,Festival/Holiday,False,False,False,False
STR-032391,MBR-009606,Gym-Attendance Streak,2024-01-21,2024-01-24,4,Unknown,False,False,False,False
STR-025350,MBR-003025,App-Log Streak,2024-04-22,2024-05-18,27,Injury,False,False,False,False
STR-003922,MBR-008691,App-Log Streak,2021-11-17,2021-11-18,2,Work Pressure,False,False,False,False
STR-029839,MBR-002542,Gym-Attendance Streak,2024-11-06,,329,Ongoing,True,True,True,True
STR-001382,MBR-007916,App-Log Streak,2025-09-12,2025-09-22,11,Travel,False,False,False,False
STR-029259,MBR-011092,App-Log Streak,2022-03-04,2022-03-14,11,Festival/Holiday,False,False,False,False
STR-011165,MBR-008351,App-Log Streak,2022-05-15,2022-05-26,12,Unknown,False,False,False,False
STR-033484,MBR-007888,App-Log Streak,2025-05-17,2025-05-25,9,Festival/Holiday,False,False,False,False
STR-028626,MBR-012340,Gym-Attendance Streak,2025-03-23,2025-03-25,3,Unknown,True,False,False,False
STR-034010,MBR-002069,App-Log Streak,2024-04-03,2024-04-07,5,Travel,True,False,False,False
STR-015053,MBR-014837,Gym-Attendance Streak,2024-05-26,2024-06-05,11,Travel,False,False,False,False
STR-011972,MBR-007273,App-Log Streak,2024-06-08,2024-06-14,7,Festival/Holiday,False,False,False,False
STR-015916,MBR-000755,Gym-Attendance Streak,2024-04-26,2024-04-30,5,Motivation Loss,True,False,False,False
STR-015171,MBR-001027,Gym-Attendance Streak,2023-09-17,2023-09-23,7,Festival/Holiday,False,False,False,False
STR-012867,MBR-006396,App-Log Streak,2024-11-28,2025-01-04,38,Festival/Holiday,False,False,False,False
STR-032456,MBR-017339,App-Log Streak,2025-05-12,2025-05-16,5,Injury,False,False,False,False
STR-024797,MBR-015933,App-Log Streak,2024-08-05,2024-08-27,23,Monsoon Disruption,False,False,False,False
STR-020776,MBR-007947,Gym-Attendance Streak,2023-05-07,2023-05-14,8,Unknown,True,False,False,False
STR-004690,MBR-000868,Gym-Attendance Streak,2023-04-21,2023-06-11,52,Motivation Loss,True,False,False,False
STR-007099,MBR-002837,Gym-Attendance Streak,2021-10-06,2021-10-17,12,Unknown,False,False,False,False
STR-006096,MBR-001643,Gym-Attendance Streak,2022-11-24,2022-12-07,14,Festival/Holiday,True,False,False,False
STR-027799,MBR-008236,Gym-Attendance Streak,2024-03-20,2024-03-28,9,Motivation Loss,False,False,False,False
STR-016454,MBR-005547,Gym-Attendance Streak,2023-11-15,2023-11-16,2,Unknown,False,False,False,False
STR-031391,MBR-013875,Gym-Attendance Streak,2025-07-08,2025-07-15,8,Unknown,False,False,False,False
STR-036829,MBR-002771,App-Log Streak,2025-03-22,2025-04-18,28,Motivation Loss,True,False,False,False
STR-038378,MBR-001271,Gym-Attendance Streak,2024-12-06,2025-02-13,70,Unknown,True,False,True,False
STR-034618,MBR-011671,Gym-Attendance Streak,2025-03-01,2025-03-04,4,Festival/Holiday,True,False,False,False
STR-020255,MBR-003291,Gym-Attendance Streak,2025-04-30,2025-05-29,30,Unknown,True,False,False,False
STR-002779,MBR-016051,Gym-Attendance Streak,2023-03-04,2023-03-08,5,Unknown,False,False,False,False
STR-003867,MBR-015967,Gym-Attendance Streak,2025-06-12,2025-06-19,8,Unknown,False,False,False,False
STR-005969,MBR-009587,Gym-Attendance Streak,2025-05-15,2025-06-21,38,Unknown,False,False,False,False
STR-014994,MBR-006995,App-Log Streak,2024-12-29,2025-01-03,6,Unknown,True,False,False,False
STR-004247,MBR-008512,Gym-Attendance Streak,2022-05-10,2022-06-28,50,Festival/Holiday,True,False,False,False
STR-017304,MBR-005709,Gym-Attendance Streak,2023-04-01,2023-06-21,82,Travel,False,False,True,False
STR-020004,MBR-017262,App-Log Streak,2024-09-08,2024-09-11,4,Motivation Loss,False,False,False,False
STR-001635,MBR-001864,Gym-Attendance Streak,2024-04-07,2024-04-16,10,Unknown,True,False,False,False
STR-004558,MBR-011574,App-Log Streak,2024-03-24,2024-03-30,7,Festival/Holiday,False,False,False,False
STR-033824,MBR-016192,Gym-Attendance Streak,2023-07-04,2023-08-10,38,Unknown,False,False,False,False
STR-001855,MBR-003325,Gym-Attendance Streak,2024-09-25,2024-10-16,22,Unknown,False,False,False,False
STR-014718,MBR-009261,Gym-Attendance Streak,2025-07-21,,72,Ongoing,True,True,True,False
STR-032918,MBR-009492,Gym-Attendance Streak,2024-07-27,2024-07-27,1,Unknown,False,False,False,False
STR-031004,MBR-016228,App-Log Streak,2022-03-14,2022-03-29,16,Unknown,True,False,False,False
STR-000625,MBR-006375,App-Log Streak,2022-12-29,2023-01-17,20,Motivation Loss,False,False,False,False
STR-025998,MBR-001975,Gym-Attendance Streak,2023-05-30,2023-06-11,13,Unknown,True,False,False,False
STR-005118,MBR-011117,App-Log Streak,2024-08-29,2024-10-10,43,Festival/Holiday,True,False,False,False
STR-009062,MBR-010359,App-Log Streak,2024-08-23,2024-09-21,30,Unknown,True,False,False,False
STR-018961,MBR-007509,Gym-Attendance Streak,2023-01-14,2023-01-26,13,Motivation Loss,False,False,False,False
STR-036539,MBR-014175,Gym-Attendance Streak,2024-06-25,,463,Ongoing,True,True,True,True
STR-033007,MBR-011664,App-Log Streak,2021-03-13,2021-03-20,8,Monsoon Disruption,True,False,False,False
STR-038263,MBR-015534,Gym-Attendance Streak,2023-11-13,2023-12-19,37,Unknown,False,False,False,False
STR-012996,MBR-017150,Gym-Attendance Streak,2023-07-17,2023-08-16,31,Monsoon Disruption,False,False,False,False
STR-036938,MBR-008698,App-Log Streak,2024-12-27,2025-01-16,21,Unknown,False,False,False,False
STR-028406,MBR-009803,Gym-Attendance Streak,2023-10-01,2023-11-05,36,Motivation Loss,True,False,False,False
STR-009117,MBR-013704,App-Log Streak,2024-01-06,2024-01-14,9,Unknown,False,False,False,False
STR-026908,MBR-002436,App-Log Streak,2023-09-28,2023-10-26,29,Motivation Loss,False,False,False,False
STR-008541,MBR-000492,Gym-Attendance Streak,2023-07-10,2023-08-04,26,Festival/Holiday,False,False,False,False
STR-002831,MBR-009381,App-Log Streak,2025-07-13,2025-08-08,27,Motivation Loss,True,False,False,False
STR-014030,MBR-011795,App-Log Streak,2025-04-18,2025-04-21,4,Motivation Loss,True,False,False,False
STR-033133,MBR-004389,Gym-Attendance Streak,2025-05-09,2025-07-13,66,Unknown,True,False,True,False
STR-005360,MBR-015457,App-Log Streak,2025-04-15,2025-06-05,52,Illness,False,False,False,False
STR-009080,MBR-002269,App-Log Streak,2023-07-24,2023-07-26,3,Work Pressure,False,False,False,False
STR-013244,MBR-002174,Gym-Attendance Streak,2024-06-29,2024-07-06,8,Work Pressure,False,False,False,False
STR-007961,MBR-010119,Gym-Attendance Streak,2025-02-25,2025-03-01,5,Illness,False,False,False,False
STR-004597,MBR-005095,App-Log Streak,2025-08-18,,44,Ongoing,True,True,False,False
STR-006001,MBR-008517,Gym-Attendance Streak,2024-04-04,2024-08-12,131,Motivation Loss,True,False,True,False
STR-031358,MBR-000872,Gym-Attendance Streak,2025-06-08,2025-06-11,4,Unknown,False,False,False,False
STR-009755,MBR-004292,Gym-Attendance Streak,2023-12-24,2023-12-24,1,Monsoon Disruption,False,False,False,False
STR-015428,MBR-000028,Gym-Attendance Streak,2024-06-12,2024-06-24,13,Travel,True,False,False,False
STR-028956,MBR-000220,App-Log Streak,2021-10-26,2021-11-08,14,Unknown,False,False,False,False
STR-026513,MBR-016152,App-Log Streak,2021-11-09,2021-11-09,1,Festival/Holiday,False,False,False,False
STR-039109,MBR-003906,App-Log Streak,2021-06-30,2021-06-30,1,Monsoon Disruption,False,False,False,False
STR-006172,MBR-002800,Gym-Attendance Streak,2023-06-18,2023-08-11,55,Motivation Loss,True,False,True,False
STR-007523,MBR-004863,App-Log Streak,2022-06-12,2022-06-30,19,Unknown,True,False,False,False
STR-028930,MBR-014248,App-Log Streak,2023-04-19,2023-04-24,6,Motivation Loss,False,False,False,False
STR-027831,MBR-006181,Gym-Attendance Streak,2025-06-15,2025-06-22,8,Unknown,False,False,False,False
STR-023052,MBR-015239,App-Log Streak,2021-10-21,2021-11-01,12,Unknown,False,False,False,False
STR-003551,MBR-006373,App-Log Streak,2025-05-30,2025-07-27,59,Injury,True,False,True,False
STR-004829,MBR-006047,App-Log Streak,2024-12-31,2025-01-27,28,Monsoon Disruption,True,False,False,False
