checkin_id,member_id,branch_id,checkin_datetime,checkout_datetime,workout_type,trainer_id,duration_minutes,is_checkout_missing,day_of_week,checkin_hour,actual_duration_minutes,season_tag,is_duration_outlier
CHK-043215,MBR-002751,BR-030,2024-01-23 04:42:23,2024-01-23 06:07:23,Strength Training,Self-Guided,80,False,Tuesday,4,85.0,Winter,False
CHK-043216,MBR-004680,BR-009,2024-01-23 05:25:18,2024-01-23 06:37:18,Strength Training,Self-Guided,72,False,Tuesday,5,72.0,Winter,False
CHK-043217,MBR-016180,BR-016,2024-01-23 06:14:04,2024-01-23 06:48:04,Personal Training Session,TR-044,33,False,Tuesday,6,34.0,Winter,False
CHK-043218,MBR-006035,BR-022,2024-01-23 06:17:23,2024-01-23 07:00:23,Cardio,Self-Guided,45,False,Tuesday,6,43.0,Winter,False
CHK-043219,MBR-002532,BR-034,2024-01-23 06:31:15,2024-01-23 07:45:15,Cardio,Self-Guided,73,False,Tuesday,6,74.0,Winter,False
CHK-043220,MBR-008461,BR-028,2024-01-23 06:44:32,2024-01-23 07:59:32,Strength Training,Self-Guided,78,False,Tuesday,6,75.0,Winter,False
CHK-043221,MBR-012310,BR-009,2024-01-23 07:00:00,2024-01-23 07:43:00,Group Class,Self-Guided,41,False,Tuesday,7,43.0,Winter,False
CHK-043222,MBR-003324,BR-038,2024-01-23 07:00:36,2024-01-23 08:42:36,Strength Training,Self-Guided,99,False,Tuesday,7,102.0,Winter,False
CHK-043223,MBR-011587,BR-034,2024-01-23 07:00:54,2024-01-23 08:15:54,Cardio,Self-Guided,75,False,Tuesday,7,75.0,Winter,False
CHK-043224,MBR-005389,BR-023,2024-01-23 07:05:18,2024-01-23 08:48:18,Cardio,Self-Guided,98,False,Tuesday,7,103.0,Winter,False
CHK-043225,MBR-000972,BR-039,2024-01-23 07:12:11,2024-01-23 08:08:11,Personal Training Session,TR-031,58,False,Tuesday,7,56.0,Winter,False
CHK-043226,MBR-000594,BR-030,2024-01-23 07:13:24,2024-01-23 08:48:24,Group Class,Self-Guided,94,False,Tuesday,7,95.0,Winter,False
CHK-043227,MBR-005524,BR-029,2024-01-23 07:29:56,2024-01-23 08:26:56,Strength Training,Self-Guided,54,False,Tuesday,7,57.0,Winter,False
CHK-043228,MBR-012831,BR-038,2024-01-23 07:31:22,,Cardio,Self-Guided,110,True,Tuesday,7,,Winter,False
CHK-043229,MBR-008212,BR-008,2024-01-23 07:41:20,2024-01-23 08:25:20,Cardio,Self-Guided,42,False,Tuesday,7,44.0,Winter,False
CHK-043230,MBR-015103,BR-034,2024-01-23 07:45:45,2024-01-23 08:26:45,Cardio,Self-Guided,40,False,Tuesday,7,41.0,Winter,False
CHK-043231,MBR-003321,BR-007,2024-01-23 07:47:06,,Strength Training,Self-Guided,93,True,Tuesday,7,,Winter,False
CHK-043232,MBR-003910,BR-026,2024-01-23 07:53:05,2024-01-23 08:53:05,Cardio,Self-Guided,63,False,Tuesday,7,60.0,Winter,False
CHK-043233,MBR-009106,BR-033,2024-01-23 07:59:27,2024-01-23 09:34:27,Group Class,Self-Guided,99,False,Tuesday,7,95.0,Winter,False
CHK-043234,MBR-015468,BR-019,2024-01-23 08:12:34,2024-01-23 09:23:34,Group Class,Self-Guided,72,False,Tuesday,8,71.0,Winter,False
CHK-043235,MBR-002533,BR-017,2024-01-23 08:14:33,2024-01-23 09:10:33,Strength Training,Self-Guided,54,False,Tuesday,8,56.0,Winter,False
CHK-043236,MBR-011554,BR-031,2024-01-23 08:25:33,2024-01-23 09:55:33,Group Class,Self-Guided,94,False,Tuesday,8,90.0,Winter,False
CHK-043237,MBR-006681,BR-040,2024-01-23 08:30:44,2024-01-23 09:14:44,Strength Training,Self-Guided,39,False,Tuesday,8,44.0,Winter,False
CHK-043238,MBR-011085,BR-019,2024-01-23 08:52:43,,Personal Training Session,TR-021,79,True,Tuesday,8,,Winter,False
CHK-043239,MBR-016604,BR-030,2024-01-23 08:56:51,2024-01-23 09:42:51,Personal Training Session,TR-033,45,False,Tuesday,8,46.0,Winter,False
CHK-043240,MBR-001613,BR-022,2024-01-23 09:05:32,2024-01-23 10:12:32,Strength Training,Self-Guided,62,False,Tuesday,9,67.0,Winter,False
CHK-043241,MBR-017041,BR-028,2024-01-23 09:16:41,2024-01-23 10:22:41,Strength Training,Self-Guided,65,False,Tuesday,9,66.0,Winter,False
CHK-043242,MBR-016619,BR-017,2024-01-23 09:34:54,2024-01-23 10:22:54,Personal Training Session,TR-027,48,False,Tuesday,9,48.0,Winter,False
CHK-043243,MBR-007452,BR-033,2024-01-23 09:40:14,2024-01-23 10:33:14,Cardio,Self-Guided,51,False,Tuesday,9,53.0,Winter,False
CHK-043244,MBR-002342,BR-027,2024-01-23 09:58:18,2024-01-23 11:21:18,Group Class,Self-Guided,86,False,Tuesday,9,83.0,Winter,False
CHK-043245,MBR-014808,BR-014,2024-01-23 10:34:09,2024-01-23 12:11:09,Cardio,Self-Guided,99,False,Tuesday,10,97.0,Winter,False
CHK-043246,MBR-003672,BR-020,2024-01-23 10:36:48,2024-01-23 11:40:48,Group Class,Self-Guided,65,False,Tuesday,10,64.0,Winter,False
CHK-043247,MBR-004731,BR-034,2024-01-23 10:52:14,2024-01-23 11:46:14,Group Class,Self-Guided,52,False,Tuesday,10,54.0,Winter,False
CHK-043248,MBR-003344,BR-033,2024-01-23 11:04:58,,Cardio,Self-Guided,45,True,Tuesday,11,,Winter,False
CHK-043249,MBR-010067,BR-037,2024-01-23 11:30:33,2024-01-23 12:20:33,Cardio,Self-Guided,50,False,Tuesday,11,50.0,Winter,False
CHK-043250,MBR-012588,BR-038,2024-01-23 11:46:03,2024-01-23 12:25:03,Cardio,Self-Guided,43,False,Tuesday,11,39.0,Winter,False
CHK-043251,MBR-006523,BR-013,2024-01-23 11:58:19,2024-01-23 12:36:19,Cardio,Self-Guided,39,False,Tuesday,11,38.0,Winter,False
CHK-043252,MBR-016090,BR-029,2024-01-23 12:27:22,2024-01-23 13:25:22,Group Class,Self-Guided,53,False,Tuesday,12,58.0,Winter,False
CHK-043253,MBR-006046,BR-031,2024-01-23 12:29:36,2024-01-23 13:58:36,Cardio,Self-Guided,93,False,Tuesday,12,89.0,Winter,False
CHK-043254,MBR-000082,BR-026,2024-01-23 12:35:39,,Strength Training,Self-Guided,46,True,Tuesday,12,,Winter,False
CHK-043255,MBR-004828,BR-008,2024-01-23 12:40:29,2024-01-23 13:52:29,Cardio,Self-Guided,70,False,Tuesday,12,72.0,Winter,False
CHK-043256,MBR-016131,BR-026,2024-01-23 12:43:05,2024-01-23 14:00:05,Strength Training,Self-Guided,73,False,Tuesday,12,77.0,Winter,False
CHK-043257,MBR-012325,BR-010,2024-01-23 12:49:42,2024-01-23 14:03:42,Personal Training Session,TR-021,71,False,Tuesday,12,74.0,Winter,False
CHK-043258,MBR-016008,BR-025,2024-01-23 13:06:38,2024-01-23 13:49:38,Cardio,Self-Guided,40,False,Tuesday,13,43.0,Winter,False
CHK-043259,MBR-002403,BR-003,2024-01-23 13:12:32,2024-01-23 14:18:32,Cardio,Self-Guided,67,False,Tuesday,13,66.0,Winter,False
CHK-043260,MBR-003641,BR-012,2024-01-23 13:13:39,2024-01-23 14:43:39,Group Class,Self-Guided,86,False,Tuesday,13,90.0,Winter,False
CHK-043261,MBR-015234,BR-031,2024-01-23 13:15:16,2024-01-23 13:48:16,Cardio,Self-Guided,35,False,Tuesday,13,33.0,Winter,False
CHK-043262,MBR-003112,BR-014,2024-01-23 13:20:28,2024-01-23 14:15:28,Group Class,Self-Guided,56,False,Tuesday,13,55.0,Winter,False
CHK-043263,MBR-007152,BR-018,2024-01-23 14:08:49,2024-01-23 15:15:49,Strength Training,Self-Guided,62,False,Tuesday,14,67.0,Winter,False
CHK-043264,MBR-001644,BR-026,2024-01-23 14:33:50,2024-01-23 15:06:50,Cardio,Self-Guided,35,False,Tuesday,14,33.0,Winter,False
CHK-043265,MBR-009075,BR-031,2024-01-23 15:11:03,,Strength Training,Self-Guided,92,True,Tuesday,15,,Winter,False
CHK-043266,MBR-009396,BR-017,2024-01-23 15:30:36,2024-01-23 16:42:36,Personal Training Session,TR-019,74,False,Tuesday,15,72.0,Winter,False
CHK-043267,MBR-011369,BR-038,2024-01-23 15:39:31,,Group Class,Self-Guided,78,True,Tuesday,15,,Winter,False
CHK-043268,MBR-002546,BR-031,2024-01-23 16:49:40,2024-01-23 18:06:40,Cardio,Self-Guided,80,False,Tuesday,16,77.0,Winter,False
CHK-043269,MBR-011707,BR-009,2024-01-23 17:05:23,2024-01-23 17:55:23,Personal Training Session,TR-015,52,False,Tuesday,17,50.0,Winter,False
CHK-043270,MBR-013043,BR-033,2024-01-23 17:07:35,2024-01-23 17:56:35,Strength Training,Self-Guided,47,False,Tuesday,17,49.0,Winter,False
CHK-043271,MBR-011531,BR-033,2024-01-23 17:23:28,2024-01-23 18:43:28,Cardio,Self-Guided,75,False,Tuesday,17,80.0,Winter,False
CHK-043272,MBR-012872,BR-040,2024-01-23 17:37:37,2024-01-23 19:04:37,Cardio,Self-Guided,87,False,Tuesday,17,87.0,Winter,False
CHK-043273,MBR-009675,BR-015,2024-01-23 17:50:50,2024-01-23 18:56:50,Personal Training Session,TR-014,61,False,Tuesday,17,66.0,Winter,False
CHK-043274,MBR-016216,BR-013,2024-01-23 17:53:30,2024-01-23 18:38:30,Group Class,Self-Guided,40,False,Tuesday,17,45.0,Winter,False
CHK-043275,MBR-014506,BR-011,2024-01-23 18:01:12,2024-01-23 19:17:12,Strength Training,Self-Guided,71,False,Tuesday,18,76.0,Winter,False
CHK-043276,MBR-006694,BR-028,2024-01-23 18:02:09,2024-01-23 18:57:09,Strength Training,Self-Guided,52,False,Tuesday,18,55.0,Winter,False
CHK-043277,MBR-004694,BR-031,2024-01-23 18:04:31,2024-01-23 19:21:31,Strength Training,Self-Guided,79,False,Tuesday,18,77.0,Winter,False
CHK-043278,MBR-000661,BR-006,2024-01-23 18:06:53,2024-01-23 18:53:53,Strength Training,Self-Guided,42,False,Tuesday,18,47.0,Winter,False
CHK-043279,MBR-004317,BR-026,2024-01-23 18:08:21,2024-01-23 19:16:21,Group Class,Self-Guided,69,False,Tuesday,18,68.0,Winter,False
CHK-043280,MBR-005380,BR-008,2024-01-23 18:10:59,2024-01-23 19:22:59,Cardio,Self-Guided,72,False,Tuesday,18,72.0,Winter,False
CHK-043281,MBR-013844,BR-017,2024-01-23 18:22:34,2024-01-23 18:57:34,Strength Training,Self-Guided,31,False,Tuesday,18,35.0,Winter,False
CHK-043282,MBR-008431,BR-025,2024-01-23 18:38:01,2024-01-23 20:01:01,Cardio,Self-Guided,78,False,Tuesday,18,83.0,Winter,False
CHK-043283,MBR-012942,BR-028,2024-01-23 18:40:35,2024-01-23 19:57:35,Cardio,Self-Guided,77,False,Tuesday,18,77.0,Winter,False
CHK-043284,MBR-011316,BR-028,2024-01-23 18:43:19,,Cardio,Self-Guided,53,True,Tuesday,18,,Winter,False
CHK-043285,MBR-007585,BR-008,2024-01-23 18:45:01,2024-01-23 19:32:01,Group Class,Self-Guided,49,False,Tuesday,18,47.0,Winter,False
CHK-043286,MBR-014482,BR-017,2024-01-23 18:45:26,2024-01-23 19:16:26,Group Class,Self-Guided,35,False,Tuesday,18,31.0,Winter,False
CHK-043287,MBR-012203,BR-014,2024-01-23 18:46:58,2024-01-23 19:49:58,Cardio,Self-Guided,61,False,Tuesday,18,63.0,Winter,False
CHK-043288,MBR-002403,BR-003,2024-01-23 18:52:20,2024-01-23 20:14:20,Personal Training Session,TR-027,83,False,Tuesday,18,82.0,Winter,False
CHK-043289,MBR-016627,BR-008,2024-01-23 18:55:53,2024-01-23 20:21:53,Strength Training,Self-Guided,88,False,Tuesday,18,86.0,Winter,False
CHK-043290,MBR-004705,BR-033,2024-01-23 19:08:30,2024-01-23 20:24:30,Strength Training,Self-Guided,80,False,Tuesday,19,76.0,Winter,False
CHK-043291,MBR-015650,BR-037,2024-01-23 19:09:52,2024-01-23 20:29:52,Strength Training,Self-Guided,78,False,Tuesday,19,80.0,Winter,False
CHK-043292,MBR-006533,BR-014,2024-01-23 19:12:48,2024-01-23 20:45:48,Group Class,Self-Guided,93,False,Tuesday,19,93.0,Winter,False
CHK-043293,MBR-012393,BR-018,2024-01-23 19:15:41,2024-01-23 20:10:41,Cardio,Self-Guided,56,False,Tuesday,19,55.0,Winter,False
CHK-043294,MBR-013954,BR-033,2024-01-23 19:26:55,2024-01-23 20:15:55,Strength Training,Self-Guided,52,False,Tuesday,19,49.0,Winter,False
CHK-043295,MBR-008596,BR-038,2024-01-23 19:27:22,2024-01-23 20:43:22,Cardio,Self-Guided,71,False,Tuesday,19,76.0,Winter,False
CHK-043296,MBR-013987,BR-003,2024-01-23 19:28:32,2024-01-23 20:02:32,Strength Training,Self-Guided,29,False,Tuesday,19,34.0,Winter,False
CHK-043297,MBR-017057,BR-024,2024-01-23 19:29:31,,Personal Training Session,TR-042,66,True,Tuesday,19,,Winter,False
CHK-043298,MBR-000671,BR-017,2024-01-23 19:31:03,,Strength Training,Self-Guided,65,True,Tuesday,19,,Winter,False
CHK-043299,MBR-005570,BR-010,2024-01-23 19:41:02,2024-01-23 20:34:02,Personal Training Session,TR-040,53,False,Tuesday,19,53.0,Winter,False
CHK-043300,MBR-003979,BR-018,2024-01-23 19:52:53,2024-01-23 21:13:53,Strength Training,Self-Guided,83,False,Tuesday,19,81.0,Winter,False
CHK-043301,MBR-016096,BR-011,2024-01-23 19:59:19,2024-01-23 21:15:19,Group Class,Self-Guided,72,False,Tuesday,19,76.0,Winter,False
CHK-043302,MBR-002472,BR-011,2024-01-23 20:02:26,2024-01-23 20:50:26,Personal Training Session,TR-041,47,False,Tuesday,20,48.0,Winter,False
CHK-043303,MBR-000391,BR-016,2024-01-23 20:04:55,2024-01-23 20:49:55,Cardio,Self-Guided,42,False,Tuesday,20,45.0,Winter,False
CHK-043304,MBR-008477,BR-004,2024-01-23 20:09:45,2024-01-23 20:52:45,Cardio,Self-Guided,45,False,Tuesday,20,43.0,Winter,False
CHK-043305,MBR-011708,BR-017,2024-01-23 20:09:52,2024-01-23 20:52:52,Strength Training,Self-Guided,38,False,Tuesday,20,43.0,Winter,False
CHK-043306,MBR-005335,BR-034,2024-01-23 20:11:09,2024-01-23 21:05:09,Strength Training,Self-Guided,51,False,Tuesday,20,54.0,Winter,False
CHK-043307,MBR-002230,BR-033,2024-01-23 20:17:46,2024-01-23 21:27:46,Cardio,Self-Guided,74,False,Tuesday,20,70.0,Winter,False
CHK-043308,MBR-014272,BR-033,2024-01-23 20:20:22,2024-01-23 21:36:22,Strength Training,Self-Guided,75,False,Tuesday,20,76.0,Winter,False
CHK-043309,MBR-007634,BR-038,2024-01-23 20:22:06,2024-01-23 21:05:06,Group Class,Self-Guided,46,False,Tuesday,20,43.0,Winter,False
CHK-043310,MBR-013098,BR-010,2024-01-23 20:22:46,2024-01-23 21:47:46,Group Class,Self-Guided,82,False,Tuesday,20,85.0,Winter,False
CHK-043311,MBR-006939,BR-026,2024-01-23 20:36:42,2024-01-23 22:14:42,Group Class,Self-Guided,99,False,Tuesday,20,98.0,Winter,False
CHK-043312,MBR-004516,BR-017,2024-01-23 20:37:23,2024-01-23 21:35:23,Cardio,Self-Guided,57,False,Tuesday,20,58.0,Winter,False
CHK-043313,MBR-017081,BR-012,2024-01-23 20:37:31,2024-01-23 21:16:31,Group Class,Self-Guided,34,False,Tuesday,20,39.0,Winter,False
CHK-043314,MBR-011008,BR-018,2024-01-23 20:40:35,2024-01-23 22:01:35,Cardio,Self-Guided,82,False,Tuesday,20,81.0,Winter,False
CHK-043315,MBR-001833,BR-012,2024-01-23 20:48:56,2024-01-23 21:38:56,Cardio,Self-Guided,46,False,Tuesday,20,50.0,Winter,False
CHK-043316,MBR-001775,BR-033,2024-01-23 20:59:20,2024-01-23 21:49:20,Strength Training,Self-Guided,52,False,Tuesday,20,50.0,Winter,False
CHK-043317,MBR-000857,BR-022,2024-01-23 21:02:59,2024-01-23 22:24:59,Cardio,Self-Guided,79,False,Tuesday,21,82.0,Winter,False
CHK-043318,MBR-003878,BR-038,2024-01-23 21:03:16,2024-01-23 21:46:16,Cardio,Self-Guided,45,False,Tuesday,21,43.0,Winter,False
CHK-043319,MBR-017028,BR-038,2024-01-23 21:04:52,2024-01-23 22:42:52,Cardio,Self-Guided,99,False,Tuesday,21,98.0,Winter,False
CHK-043320,MBR-015807,BR-038,2024-01-23 21:05:18,,Strength Training,Self-Guided,94,True,Tuesday,21,,Winter,False
CHK-043321,MBR-017413,BR-009,2024-01-23 21:07:38,,Group Class,Self-Guided,81,True,Tuesday,21,,Winter,False
CHK-043322,MBR-014077,BR-018,2024-01-23 21:08:18,2024-01-23 22:22:18,Strength Training,Self-Guided,72,False,Tuesday,21,74.0,Winter,False
CHK-043323,MBR-015181,BR-010,2024-01-23 21:32:44,2024-01-23 22:24:44,Group Class,Self-Guided,50,False,Tuesday,21,52.0,Winter,False
CHK-043324,MBR-000128,BR-017,2024-01-23 21:37:19,2024-01-23 22:59:19,Cardio,Self-Guided,78,False,Tuesday,21,82.0,Winter,False
CHK-043325,MBR-017246,BR-013,2024-01-23 21:37:46,2024-01-23 22:18:46,Strength Training,Self-Guided,38,False,Tuesday,21,41.0,Winter,False
CHK-043326,MBR-005848,BR-019,2024-01-23 21:47:06,2024-01-23 22:29:06,Group Class,Self-Guided,44,False,Tuesday,21,42.0,Winter,False
CHK-043327,MBR-002481,BR-016,2024-01-23 21:56:19,2024-01-23 22:54:19,Cardio,Self-Guided,62,False,Tuesday,21,58.0,Winter,False
CHK-043328,MBR-014147,BR-003,2024-01-23 21:57:49,2024-01-23 22:46:49,Cardio,Self-Guided,49,False,Tuesday,21,49.0,Winter,False
CHK-043329,MBR-010084,BR-012,2024-01-23 22:01:26,2024-01-23 23:08:26,Group Class,Self-Guided,63,False,Tuesday,22,67.0,Winter,False
CHK-043330,MBR-013549,BR-024,2024-01-23 22:50:33,2024-01-23 23:50:33,Cardio,Self-Guided,63,False,Tuesday,22,60.0,Winter,False
CHK-043331,MBR-015775,BR-014,2024-01-23 23:03:41,2024-01-23 23:47:41,Cardio,Self-Guided,44,False,Tuesday,23,44.0,Winter,False
CHK-043332,MBR-005239,BR-007,2024-01-23 23:04:34,2024-01-23 23:43:34,Strength Training,Self-Guided,34,False,Tuesday,23,39.0,Winter,False
CHK-043333,MBR-003533,BR-038,2024-01-23 23:53:54,,Strength Training,Self-Guided,59,True,Tuesday,23,,Winter,False
CHK-043334,MBR-013540,BR-010,2024-01-24 00:46:26,2024-01-24 01:51:26,Strength Training,Self-Guided,60,False,Wednesday,0,65.0,Winter,False
CHK-043335,MBR-008078,BR-016,2024-01-24 01:19:19,2024-01-24 02:07:19,Group Class,Self-Guided,46,False,Wednesday,1,48.0,Winter,False
CHK-043336,MBR-006219,BR-028,2024-01-24 01:45:22,2024-01-24 02:50:22,Strength Training,Self-Guided,65,False,Wednesday,1,65.0,Winter,False
CHK-043337,MBR-004159,BR-033,2024-01-24 03:01:17,2024-01-24 04:36:17,Cardio,Self-Guided,99,False,Wednesday,3,95.0,Winter,False
CHK-043338,MBR-009977,BR-018,2024-01-24 03:39:33,2024-01-24 04:36:33,Strength Training,Self-Guided,54,False,Wednesday,3,57.0,Winter,False
CHK-043339,MBR-010242,BR-009,2024-01-24 05:26:19,2024-01-24 06:27:19,Strength Training,Self-Guided,65,False,Wednesday,5,61.0,Winter,False
CHK-043340,MBR-005250,BR-015,2024-01-24 05:39:06,2024-01-24 06:42:06,Group Class,Self-Guided,58,False,Wednesday,5,63.0,Winter,False
CHK-043341,MBR-014301,BR-026,2024-01-24 06:04:52,2024-01-24 07:21:52,Strength Training,Self-Guided,78,False,Wednesday,6,77.0,Winter,False
CHK-043342,MBR-007123,BR-018,2024-01-24 06:15:19,2024-01-24 07:02:19,Cardio,Self-Guided,44,False,Wednesday,6,47.0,Winter,False
CHK-043343,MBR-005235,BR-034,2024-01-24 06:27:22,2024-01-24 07:58:22,Strength Training,Self-Guided,93,False,Wednesday,6,91.0,Winter,False
CHK-043344,MBR-002502,BR-017,2024-01-24 06:41:03,2024-01-24 07:16:03,Cardio,Self-Guided,37,False,Wednesday,6,35.0,Winter,False
CHK-043345,MBR-017474,BR-012,2024-01-24 06:46:04,,Cardio,Self-Guided,47,True,Wednesday,6,,Winter,False
CHK-043346,MBR-014342,BR-032,2024-01-24 07:03:27,,Cardio,Self-Guided,92,True,Wednesday,7,,Winter,False
CHK-043347,MBR-001836,BR-028,2024-01-24 07:08:03,,Strength Training,Self-Guided,101,True,Wednesday,7,,Winter,False
CHK-043348,MBR-000338,BR-018,2024-01-24 07:09:20,2024-01-24 08:26:20,Strength Training,Self-Guided,77,False,Wednesday,7,77.0,Winter,False
CHK-043349,MBR-002197,BR-030,2024-01-24 07:12:01,2024-01-24 07:55:01,Cardio,Self-Guided,38,False,Wednesday,7,43.0,Winter,False
CHK-043350,MBR-008993,BR-033,2024-01-24 07:21:25,2024-01-24 08:16:25,Group Class,Self-Guided,57,False,Wednesday,7,55.0,Winter,False
CHK-043351,MBR-010772,BR-033,2024-01-24 07:26:38,2024-01-24 08:17:38,Strength Training,Self-Guided,50,False,Wednesday,7,51.0,Winter,False
CHK-043352,MBR-006488,BR-018,2024-01-24 07:30:31,2024-01-24 08:03:31,Cardio,Self-Guided,37,False,Wednesday,7,33.0,Winter,False
CHK-043353,MBR-006627,BR-024,2024-01-24 07:35:07,2024-01-24 08:46:07,Group Class,Self-Guided,68,False,Wednesday,7,71.0,Winter,False
CHK-043354,MBR-007976,BR-006,2024-01-24 07:52:08,2024-01-24 09:09:08,Strength Training,Self-Guided,74,False,Wednesday,7,77.0,Winter,False
CHK-043355,MBR-015990,BR-020,2024-01-24 07:54:56,2024-01-24 08:52:56,Personal Training Session,TR-002,56,False,Wednesday,7,58.0,Winter,False
CHK-043356,MBR-012808,BR-010,2024-01-24 08:00:06,2024-01-24 09:21:06,Strength Training,Self-Guided,85,False,Wednesday,8,81.0,Winter,False
CHK-043357,MBR-009654,BR-021,2024-01-24 08:08:03,2024-01-24 08:51:03,Group Class,Self-Guided,40,False,Wednesday,8,43.0,Winter,False
CHK-043358,MBR-003434,BR-029,2024-01-24 08:26:07,2024-01-24 09:26:07,Strength Training,Self-Guided,63,False,Wednesday,8,60.0,Winter,False
CHK-043359,MBR-003235,BR-005,2024-01-24 08:33:32,2024-01-24 09:41:32,Strength Training,Self-Guided,72,False,Wednesday,8,68.0,Winter,False
CHK-043360,MBR-015170,BR-007,2024-01-24 08:37:41,,Cardio,Self-Guided,62,True,Wednesday,8,,Winter,False
CHK-043361,MBR-006475,BR-009,2024-01-24 08:39:50,2024-01-24 10:28:50,Strength Training,Self-Guided,108,False,Wednesday,8,109.0,Winter,False
CHK-043362,MBR-008417,BR-011,2024-01-24 08:47:31,2024-01-24 09:54:31,Cardio,Self-Guided,67,False,Wednesday,8,67.0,Winter,False
CHK-043363,MBR-000853,BR-037,2024-01-24 08:59:02,2024-01-24 10:02:02,Cardio,Self-Guided,58,False,Wednesday,8,63.0,Winter,False
CHK-043364,MBR-017259,BR-026,2024-01-24 09:11:06,2024-01-24 10:07:06,Group Class,Self-Guided,60,False,Wednesday,9,56.0,Winter,False
CHK-043365,MBR-016792,BR-039,2024-01-24 09:34:01,2024-01-24 11:16:01,Strength Training,Self-Guided,103,False,Wednesday,9,102.0,Winter,False
CHK-043366,MBR-014667,BR-005,2024-01-24 10:02:16,2024-01-24 10:55:16,Strength Training,Self-Guided,48,False,Wednesday,10,53.0,Winter,False
CHK-043367,MBR-008128,BR-017,2024-01-24 10:11:58,2024-01-24 11:10:58,Strength Training,Self-Guided,55,False,Wednesday,10,59.0,Winter,False
CHK-043368,MBR-000995,BR-031,2024-01-24 10:57:27,2024-01-24 11:54:27,Cardio,Self-Guided,52,False,Wednesday,10,57.0,Winter,False
CHK-043369,MBR-009114,BR-018,2024-01-24 11:29:49,2024-01-24 12:22:49,Personal Training Session,TR-018,54,False,Wednesday,11,53.0,Winter,False
CHK-043370,MBR-005347,BR-003,2024-01-24 11:38:09,,Group Class,Self-Guided,46,True,Wednesday,11,,Winter,False
CHK-043371,MBR-001194,BR-013,2024-01-24 11:40:31,2024-01-24 12:14:31,Cardio,Self-Guided,35,False,Wednesday,11,34.0,Winter,False
CHK-043372,MBR-010246,BR-017,2024-01-24 11:47:51,2024-01-24 13:27:51,Group Class,Self-Guided,97,False,Wednesday,11,100.0,Winter,False
CHK-043373,MBR-011374,BR-017,2024-01-24 12:42:11,2024-01-24 13:49:11,Strength Training,Self-Guided,66,False,Wednesday,12,67.0,Winter,False
CHK-043374,MBR-005142,BR-033,2024-01-24 12:56:42,2024-01-24 13:24:42,Group Class,Self-Guided,32,False,Wednesday,12,28.0,Winter,False
CHK-043375,MBR-010481,BR-026,2024-01-24 13:27:28,2024-01-24 14:47:28,Strength Training,Self-Guided,80,False,Wednesday,13,80.0,Winter,False
CHK-043376,MBR-004934,BR-016,2024-01-24 13:34:02,2024-01-24 14:23:02,Cardio,Self-Guided,51,False,Wednesday,13,49.0,Winter,False
CHK-043377,MBR-014348,BR-019,2024-01-24 13:38:29,2024-01-24 14:27:29,Cardio,Self-Guided,49,False,Wednesday,13,49.0,Winter,False
CHK-043378,MBR-012209,BR-027,2024-01-24 13:51:25,2024-01-24 14:24:25,Strength Training,Self-Guided,30,False,Wednesday,13,33.0,Winter,False
CHK-043379,MBR-001888,BR-029,2024-01-24 14:11:59,2024-01-24 15:32:59,Strength Training,Self-Guided,80,False,Wednesday,14,81.0,Winter,False
CHK-043380,MBR-004897,BR-027,2024-01-24 14:35:58,2024-01-24 15:51:58,Cardio,Self-Guided,79,False,Wednesday,14,76.0,Winter,False
CHK-043381,MBR-010025,BR-038,2024-01-24 14:56:28,2024-01-24 15:47:28,Cardio,Self-Guided,49,False,Wednesday,14,51.0,Winter,False
