renewal_id,member_id,plan_type,billing_cycle_start,billing_cycle_end,amount_paid_inr,payment_method,discount_applied,discount_pct,renewal_status,days_before_expiry_renewed,renewal_channel,corporate_tie_up_flag
REN-043751,MBR-016950,Monthly,2025-06-12,2025-07-12,4140,UPI,True,5,Renewed,-7,Front Desk,False
REN-001120,MBR-000434,Quarterly,2021-01-19,2021-04-20,5390,Net Banking,True,20,Renewed,2,App,False
REN-019024,MBR-007372,Annual,2025-05-08,2026-05-08,87060,Credit Card,False,0,Upgraded,0,Front Desk,False
REN-031049,MBR-012072,Monthly,2025-02-28,2025-03-30,6190,UPI,False,0,Renewed,2,Front Desk,False
REN-019155,MBR-007421,Monthly,2024-11-24,2024-12-24,3510,Net Banking,True,30,Auto-Renew Failed,20,App,False
REN-002135,MBR-000849,Monthly,2024-11-23,2024-12-23,9310,Credit Card,True,5,Renewed,10,App,False
REN-008036,MBR-003114,Annual,2021-08-02,2022-08-02,27980,Net Banking,False,0,Renewed,0,App,False
REN-003643,MBR-001428,Monthly,2024-06-09,2024-07-09,2630,UPI,False,0,Renewed,-1,App,False
REN-037415,MBR-014511,Monthly,2023-09-03,2023-10-03,4590,Net Banking,True,20,Renewed,30,App,False
REN-035280,MBR-013715,Quarterly,2024-06-06,2024-09-05,2520,UPI,False,0,Auto-Renew Failed,15,App,True
REN-038131,MBR-014793,Monthly,2024-04-08,2024-05-08,2540,Credit Card,False,0,Renewed,8,Front Desk,False
REN-044436,MBR-017213,Quarterly,2024-11-15,2025-02-14,11180,UPI,True,15,Renewed,19,App,True
REN-040979,MBR-015874,Quarterly,2024-03-03,2024-06-02,5200,Debit Card,False,0,Renewed,2,App,True
REN-019154,MBR-007420,Quarterly,2025-06-30,2025-09-29,9270,UPI,False,0,Renewed,1,Phone Call from Staff,False
REN-009560,MBR-003708,Monthly,2021-07-10,2021-08-09,4950,UPI,False,0,Renewed,2,App,False
REN-031333,MBR-012180,Monthly,2024-11-11,2024-12-11,1360,Credit Card,False,0,Renewed,26,App,False
REN-009115,MBR-003538,Monthly,2025-04-07,2025-05-07,3170,Credit Card,False,0,Downgraded,-6,App,False
REN-015766,MBR-006096,Half-Yearly,2025-01-15,2025-07-16,9310,Credit Card,True,5,Renewed,19,App,False
REN-016213,MBR-006270,Monthly,2025-06-08,2025-07-08,1090,Debit Card,False,0,Renewed,7,App,False
REN-001856,MBR-000753,Quarterly,2023-01-21,2023-04-22,10960,UPI,False,0,Renewed,9,App,False
REN-039213,MBR-015217,Quarterly,2024-04-17,2024-07-17,15850,Debit Card,False,0,Renewed,-3,App,False
REN-034470,MBR-013403,Annual,2024-05-04,2025-05-04,32040,UPI,True,5,Upgraded,3,Front Desk,False
REN-039748,MBR-015422,Monthly,2023-02-07,2023-03-09,880,Net Banking,False,0,Renewed,18,App,False
REN-004183,MBR-001648,Half-Yearly,2023-03-21,2023-09-19,15640,Debit Card,True,5,Renewed,6,Front Desk,True
REN-011886,MBR-004563,Quarterly,2023-06-29,2023-09-28,10640,UPI,False,0,Renewed,8,App,True
REN-035258,MBR-013707,Monthly,2022-03-16,2022-04-15,3170,Debit Card,True,5,Renewed,4,Front Desk,False
REN-039097,MBR-015180,Monthly,2022-06-04,2022-07-04,2700,Credit Card,False,0,Renewed,3,Front Desk,False
REN-021761,MBR-008465,Monthly,2022-05-25,2022-06-24,4890,UPI,False,0,Renewed,6,App,False
REN-009365,MBR-003623,Quarterly,2023-04-08,2023-07-08,8600,UPI,False,0,Upgraded,-4,Phone Call from Staff,False
REN-034925,MBR-013567,Annual,2021-09-07,2022-09-07,66540,UPI,False,0,Renewed,2,App,False
REN-023986,MBR-009330,Monthly,2022-07-17,2022-08-16,2980,UPI,False,0,Renewed,3,Front Desk,False
REN-035773,MBR-013902,Quarterly,2024-08-22,2024-11-21,12070,UPI,False,0,Renewed,10,App,True
REN-020851,MBR-008122,Quarterly,2025-05-10,2025-06-25,9250,UPI,False,0,Renewed,3,Front Desk,False
REN-011129,MBR-004293,Monthly,2026-04-29,2026-05-29,2020,Debit Card,False,0,Auto-Renew Failed,23,Front Desk,False
REN-010031,MBR-003894,Monthly,2024-12-19,2025-01-18,4790,UPI,False,0,Renewed,2,App,False
REN-021718,MBR-008449,Monthly,2024-10-21,2024-11-20,6750,UPI,False,0,Renewed,-3,App,False
REN-029597,MBR-011502,Monthly,2024-01-17,2024-02-16,4680,Debit Card,False,0,Renewed,0,App,False
REN-037266,MBR-014445,Half-Yearly,2024-10-13,2025-04-13,15860,UPI,False,0,Renewed,21,Phone Call from Staff,False
REN-035870,MBR-013941,Monthly,2023-04-07,2023-05-07,4650,UPI,True,5,Lapsed,-7,Phone Call from Staff,False
REN-022298,MBR-008679,Half-Yearly,2023-12-27,2024-06-26,8590,Credit Card,False,0,Auto-Renew Failed,6,Phone Call from Staff,False
REN-006734,MBR-002643,Annual,2025-03-27,2026-03-27,15820,UPI,False,0,Auto-Renew Failed,-2,App,False
REN-032631,MBR-012681,Half-Yearly,2021-09-15,2022-03-16,25860,UPI,True,15,Renewed,-4,App,False
REN-018167,MBR-007058,Monthly,2022-11-05,2022-12-05,2670,Credit Card,False,0,Renewed,0,App,False
REN-017324,MBR-006748,Monthly,2023-03-03,2023-04-02,2680,UPI,False,0,Auto-Renew Failed,-7,Front Desk,False
REN-030779,MBR-011955,Monthly,2021-07-25,2021-08-24,2330,UPI,False,0,Renewed,-4,App,True
REN-022014,MBR-008560,Monthly,2026-05-12,2026-06-11,2310,Credit Card,False,0,Renewed,9,Front Desk,False
REN-026550,MBR-010301,Annual,2023-07-17,2024-07-16,49880,UPI,False,0,Renewed,6,Phone Call from Staff,True
REN-000494,MBR-000192,Monthly,2025-01-03,2025-02-02,2170,UPI,False,0,Renewed,23,Front Desk,False
REN-039327,MBR-015264,Quarterly,2024-08-01,2024-10-31,23150,UPI,False,0,Renewed,11,Front Desk,True
REN-025669,MBR-009977,Annual,2024-10-25,2025-10-25,27820,Debit Card,False,0,Renewed,4,Front Desk,False
REN-021709,MBR-008446,Monthly,2022-02-08,2022-03-10,2230,UPI,False,0,Auto-Renew Failed,1,Front Desk,False
REN-002755,MBR-001069,Monthly,2021-06-15,2021-07-15,3290,UPI,True,5,Renewed,15,App,False
REN-023190,MBR-009031,Annual,2026-05-25,2027-05-25,27540,UPI,False,0,Renewed,-4,App,False
REN-026251,MBR-010188,Monthly,2023-05-13,2023-06-12,3000,UPI,False,0,Renewed,13,App,True
REN-041350,MBR-016022,Quarterly,2024-07-18,2024-10-17,4150,UPI,False,0,Renewed,-3,Phone Call from Staff,False
REN-031011,MBR-012056,Monthly,2025-11-25,2025-12-25,4830,UPI,True,15,Auto-Renew Failed,6,App,False
REN-003172,MBR-001231,Monthly,2022-12-04,2023-01-03,2520,Debit Card,True,5,Renewed,17,Phone Call from Staff,False
REN-021186,MBR-008240,Quarterly,2024-03-05,2024-06-04,4630,Credit Card,False,0,Renewed,13,App,True
REN-021611,MBR-008411,Monthly,2021-03-19,2021-04-18,2610,Net Banking,False,0,Renewed,-10,Front Desk,False
REN-011099,MBR-004284,Quarterly,2025-07-01,2025-09-30,16800,Debit Card,False,0,Renewed,0,Phone Call from Staff,True
REN-041642,MBR-016139,Monthly,2026-05-25,2026-06-24,2860,Debit Card,False,0,Renewed,7,App,False
REN-001031,MBR-000391,Quarterly,2023-01-15,2023-03-25,20150,UPI,False,0,Renewed,-2,App,False
REN-003329,MBR-001288,Half-Yearly,2024-06-12,2024-12-11,13880,UPI,False,0,Renewed,9,Front Desk,False
REN-031614,MBR-012282,Monthly,2023-04-14,2023-05-14,3260,Debit Card,True,30,Renewed,1,App,False
REN-004846,MBR-001915,Monthly,2025-02-09,2025-03-11,9420,UPI,False,0,Renewed,-9,Phone Call from Staff,False
REN-040202,MBR-015586,Monthly,2024-01-27,2024-02-26,1210,UPI,False,0,Auto-Renew Failed,5,App,False
REN-007501,MBR-002909,Monthly,2024-12-22,2025-01-21,1540,Net Banking,False,0,Auto-Renew Failed,11,App,False
REN-029932,MBR-011612,Monthly,2025-01-13,2025-02-12,1260,UPI,True,5,Renewed,-11,App,False
REN-029341,MBR-011383,Monthly,2023-03-25,2023-04-24,2450,UPI,True,20,Renewed,-16,App,False
REN-030221,MBR-011744,Quarterly,2022-01-07,2022-04-08,8500,UPI,True,10,Renewed,0,App,True
REN-026983,MBR-010469,Annual,2022-06-14,2023-06-14,20380,UPI,True,25,Renewed,-1,App,False
REN-032436,MBR-012599,Monthly,2022-06-26,2022-07-26,720,UPI,False,0,Renewed,4,Phone Call from Staff,False
REN-027354,MBR-010616,Monthly,2025-08-20,2025-09-19,7780,Debit Card,False,0,Auto-Renew Failed,7,App,False
REN-029109,MBR-011300,Quarterly,2023-07-23,2023-10-22,23100,UPI,False,0,Renewed,9,App,True
REN-024979,MBR-009718,Half-Yearly,2025-05-27,2025-11-25,11930,UPI,False,0,Lapsed,6,Front Desk,False
REN-001185,MBR-000472,Monthly,2022-08-15,2022-09-14,910,UPI,False,0,Lapsed,8,App,False
REN-041704,MBR-016162,Monthly,2024-02-09,2024-03-10,7160,Cash,False,0,Downgraded,9,App,False
REN-007696,MBR-002990,Monthly,2021-09-01,2021-10-01,2920,UPI,False,0,Renewed,5,App,False
REN-041137,MBR-015934,Half-Yearly,2023-01-23,2023-07-24,23170,Net Banking,False,0,Renewed,7,Phone Call from Staff,False
REN-017099,MBR-006648,Annual,2024-12-05,2025-12-05,46150,UPI,False,0,Lapsed,6,App,False
REN-001618,MBR-000659,Monthly,2024-06-26,2024-07-26,1480,Debit Card,False,0,Renewed,11,App,False
REN-015831,MBR-006119,Monthly,2025-03-23,2025-04-22,2240,Debit Card,False,0,Renewed,0,Front Desk,False
REN-041463,MBR-016069,Monthly,2024-12-17,2025-01-16,9080,Debit Card,False,0,Renewed,0,Phone Call from Staff,False
REN-022392,MBR-008727,Monthly,2023-03-12,2023-04-11,3660,Credit Card,True,10,Renewed,15,App,False
REN-006738,MBR-002646,Monthly,2024-03-04,2024-04-03,3920,Debit Card,True,10,Renewed,-3,Front Desk,True
REN-025427,MBR-009876,Monthly,2023-02-23,2023-03-25,3350,Credit Card,False,0,Renewed,4,App,False
REN-013028,MBR-005041,Monthly,2024-05-28,2024-06-27,2460,Cash,True,20,Renewed,0,App,False
REN-026131,MBR-010151,Half-Yearly,2024-08-28,2025-02-26,36830,UPI,False,0,Renewed,-3,App,False
REN-005477,MBR-002176,Monthly,2025-06-14,2025-07-14,5690,Net Banking,False,0,Lapsed,10,App,False
REN-030682,MBR-011918,Quarterly,2022-07-22,2022-10-21,4810,Net Banking,False,0,Renewed,0,Phone Call from Staff,False
REN-013551,MBR-005245,Monthly,2022-08-29,2022-09-28,3500,UPI,True,20,Renewed,0,Phone Call from Staff,True
REN-024319,MBR-009452,Quarterly,2023-01-18,2023-04-19,11530,UPI,False,0,Renewed,5,App,False
REN-010148,MBR-003944,Half-Yearly,2024-11-05,2025-05-06,15710,UPI,True,15,Renewed,11,Front Desk,True
REN-025018,MBR-009730,Half-Yearly,2025-01-25,2025-07-26,8120,Net Banking,True,5,Renewed,0,App,False
REN-042939,MBR-016637,Monthly,2026-07-15,2026-08-14,5650,UPI,False,0,Renewed,6,Front Desk,False
REN-008203,MBR-003169,Monthly,2023-04-18,2023-05-18,3070,UPI,True,20,Renewed,-8,App,False
REN-010165,MBR-003949,Monthly,2023-04-04,2023-05-04,4430,Credit Card,True,5,Renewed,2,Phone Call from Staff,False
REN-027601,MBR-010700,Monthly,2022-06-02,2022-07-02,4460,UPI,False,0,Lapsed,1,Phone Call from Staff,False
REN-002301,MBR-000898,Monthly,2021-10-13,2021-11-12,2360,Debit Card,True,5,Renewed,0,Front Desk,False
REN-033409,MBR-012983,Annual,2022-02-04,2023-02-04,51480,Debit Card,False,0,Renewed,-5,App,False
REN-003635,MBR-001425,Quarterly,2024-11-11,2025-02-10,1730,UPI,False,0,Renewed,0,App,True
REN-011758,MBR-004519,Quarterly,2024-03-03,2024-05-03,20070,Debit Card,False,0,Auto-Renew Failed,7,Front Desk,False
REN-039391,MBR-015290,Annual,2022-06-05,2023-06-05,25560,Credit Card,False,0,Renewed,4,App,False
REN-015639,MBR-006047,Annual,2024-10-01,2025-10-01,39780,Debit Card,True,10,Upgraded,3,App,False
REN-044369,MBR-017187,Half-Yearly,2025-03-11,2025-09-09,24650,Credit Card,True,20,Renewed,-3,App,False
REN-033415,MBR-012987,Monthly,2024-07-20,2024-08-19,2020,Debit Card,False,0,Renewed,7,Front Desk,False
REN-014580,MBR-005632,Annual,2023-10-15,2024-10-14,50040,UPI,False,0,Renewed,-8,App,True
REN-001688,MBR-000683,Monthly,2022-07-15,2022-08-14,3850,UPI,True,25,Lapsed,-5,Front Desk,True
REN-003151,MBR-001221,Monthly,2025-02-02,2025-03-04,5600,UPI,False,0,Renewed,-3,Front Desk,True
REN-029036,MBR-011268,Monthly,2025-08-15,2025-09-14,3230,UPI,False,0,Renewed,7,App,False
REN-013793,MBR-005336,Quarterly,2022-04-10,2022-07-10,4500,UPI,False,0,Renewed,7,App,True
REN-023306,MBR-009064,Monthly,2025-08-12,2025-09-11,2590,Debit Card,False,0,Renewed,8,App,False
REN-009376,MBR-003624,Half-Yearly,2025-10-07,2026-04-07,11800,UPI,True,25,Lapsed,4,App,True
REN-028182,MBR-010918,Monthly,2023-10-07,2023-11-06,1130,UPI,True,15,Renewed,1,App,False
REN-003100,MBR-001201,Monthly,2025-06-19,2025-07-19,1540,UPI,False,0,Renewed,16,Front Desk,False
REN-019400,MBR-007516,Half-Yearly,2022-09-09,2023-03-10,24730,Net Banking,False,0,Upgraded,12,App,False
REN-019279,MBR-007474,Quarterly,2023-01-23,2023-04-24,13910,UPI,False,0,Renewed,13,Phone Call from Staff,False
REN-013472,MBR-005215,Monthly,2025-06-14,2025-07-14,6450,Credit Card,False,0,Renewed,10,App,False
REN-015312,MBR-005917,Monthly,2025-05-12,2025-06-11,1640,UPI,False,0,Renewed,-5,Front Desk,False
REN-036014,MBR-013988,Quarterly,2022-10-09,2023-01-08,4310,UPI,True,30,Renewed,-6,App,False
REN-027431,MBR-010642,Quarterly,2022-11-27,2023-02-26,9530,UPI,True,25,Renewed,13,App,False
REN-027691,MBR-010732,Half-Yearly,2022-11-27,2023-05-28,7350,UPI,True,30,Renewed,13,App,False
REN-020092,MBR-007794,Half-Yearly,2022-12-06,2023-06-06,9380,Credit Card,False,0,Renewed,3,App,False
REN-013474,MBR-005215,Monthly,2025-08-13,2025-09-12,2870,UPI,True,5,Lapsed,12,App,False
REN-011120,MBR-004289,Monthly,2025-08-15,2025-09-14,1160,UPI,False,0,Renewed,3,Phone Call from Staff,False
REN-034090,MBR-013275,Quarterly,2021-08-08,2021-11-07,11260,Net Banking,False,0,Renewed,5,App,False
REN-043771,MBR-016957,Monthly,2022-05-16,2022-06-15,2280,Net Banking,False,0,Renewed,-15,App,False
REN-035819,MBR-013914,Monthly,2024-07-12,2024-08-11,4550,UPI,False,0,Renewed,-3,App,True
REN-039852,MBR-015456,Monthly,2025-02-10,2025-03-12,3060,Credit Card,True,25,Renewed,7,App,True
REN-043762,MBR-016956,Monthly,2024-07-23,2024-08-22,1470,Net Banking,False,0,Renewed,6,Front Desk,False
REN-026618,MBR-010329,Monthly,2022-03-05,2022-04-04,1980,UPI,False,0,Renewed,1,Phone Call from Staff,False
REN-034528,MBR-013428,Monthly,2023-12-16,2024-01-15,1150,UPI,False,0,Renewed,-1,App,False
REN-042515,MBR-016479,Quarterly,2024-11-08,2025-02-07,3800,Credit Card,True,15,Renewed,10,App,False
REN-031087,MBR-012088,Monthly,2025-01-13,2025-02-12,3390,UPI,True,20,Renewed,21,App,False
REN-025188,MBR-009798,Monthly,2025-06-24,2025-07-24,2990,Debit Card,True,15,Renewed,-4,App,False
REN-022963,MBR-008943,Quarterly,2024-04-17,2024-07-17,25850,Debit Card,False,0,Renewed,15,Front Desk,True
REN-023028,MBR-008972,Quarterly,2021-05-09,2021-08-08,9400,Debit Card,False,0,Renewed,-2,Front Desk,False
REN-008382,MBR-003255,Monthly,2025-05-22,2025-06-21,2010,UPI,True,15,Renewed,20,App,False
REN-018134,MBR-007045,Half-Yearly,2025-11-02,2026-05-03,24920,UPI,False,0,Renewed,6,Phone Call from Staff,True
REN-037625,MBR-014588,Monthly,2025-03-18,2025-04-17,4610,Net Banking,False,0,Renewed,11,App,False
REN-021093,MBR-008201,Monthly,2022-11-11,2022-12-11,4060,UPI,True,20,Renewed,-9,Front Desk,False
REN-013911,MBR-005378,Quarterly,2024-02-09,2024-05-10,12380,UPI,False,0,Lapsed,3,App,False
REN-015082,MBR-005814,Half-Yearly,2024-02-16,2024-06-13,10230,Debit Card,False,0,Renewed,0,Phone Call from Staff,False
REN-034587,MBR-013447,Monthly,2023-10-10,2023-11-09,1800,UPI,True,20,Renewed,32,Front Desk,True
REN-023405,MBR-009097,Monthly,2023-01-12,2023-02-11,4960,UPI,True,25,Renewed,7,App,False
REN-015429,MBR-005963,Monthly,2024-04-15,2024-05-15,3260,Cash,False,0,Renewed,9,Front Desk,False
REN-036316,MBR-014098,Half-Yearly,2021-07-06,2022-01-04,16750,UPI,True,5,Renewed,8,App,False
REN-034418,MBR-013388,Monthly,2024-12-13,2025-01-12,1650,UPI,True,20,Renewed,2,App,False
REN-029657,MBR-011517,Quarterly,2024-05-29,2024-08-28,14170,UPI,False,0,Renewed,11,App,False
REN-019042,MBR-007377,Monthly,2021-03-14,2021-04-13,2630,UPI,False,0,Renewed,4,App,True
REN-037451,MBR-014520,Half-Yearly,2022-02-27,2022-08-28,10420,UPI,False,0,Auto-Renew Failed,-2,Phone Call from Staff,False
REN-000356,MBR-000135,Quarterly,2023-01-25,2023-04-26,5140,UPI,True,30,Renewed,-3,App,False
REN-031848,MBR-012368,Monthly,2026-01-26,2026-02-25,2600,Net Banking,True,5,Renewed,5,Front Desk,False
REN-011122,MBR-004291,Monthly,2025-04-28,2025-05-28,5480,UPI,False,0,Renewed,13,App,False
REN-032668,MBR-012695,Monthly,2023-11-08,2023-12-08,3350,Cash,False,0,Renewed,17,App,True
REN-034745,MBR-013502,Monthly,2022-01-10,2022-02-09,10330,UPI,False,0,Renewed,0,App,False
REN-017300,MBR-006739,Monthly,2022-01-20,2022-02-19,4820,UPI,False,0,Renewed,0,Phone Call from Staff,True
REN-031913,MBR-012386,Monthly,2021-02-12,2021-03-14,3710,Debit Card,True,10,Renewed,13,App,False
REN-044658,MBR-017325,Monthly,2022-12-08,2023-01-07,5060,Debit Card,True,10,Auto-Renew Failed,6,Front Desk,False
REN-017203,MBR-006686,Monthly,2024-06-04,2024-07-04,2270,UPI,True,15,Renewed,15,Front Desk,True
REN-035814,MBR-013913,Quarterly,2025-05-15,2025-08-14,11300,UPI,True,10,Renewed,4,Front Desk,True
REN-036719,MBR-014241,Monthly,2023-01-24,2023-02-23,1630,UPI,True,25,Renewed,7,App,True
REN-029327,MBR-011379,Monthly,2021-07-16,2021-08-15,6900,UPI,False,0,Renewed,0,App,False
REN-040779,MBR-015804,Annual,2025-07-24,2026-07-24,16300,UPI,False,0,Renewed,-7,Phone Call from Staff,False
REN-016423,MBR-006355,Quarterly,2024-04-13,2024-07-13,7650,UPI,False,0,Renewed,6,Phone Call from Staff,False
REN-024156,MBR-009390,Quarterly,2026-07-14,2026-10-13,4170,Debit Card,False,0,Renewed,2,App,False
REN-037009,MBR-014350,Monthly,2022-10-26,2022-11-25,1440,Debit Card,False,0,Renewed,7,Phone Call from Staff,False
REN-024019,MBR-009340,Quarterly,2023-01-03,2023-04-04,8360,Net Banking,True,5,Downgraded,5,Phone Call from Staff,False
REN-027496,MBR-010663,Monthly,2023-02-06,2023-03-08,4920,Cash,False,0,Renewed,13,Front Desk,True
REN-017745,MBR-006897,Monthly,2021-10-25,2021-11-24,5960,UPI,False,0,Renewed,14,Front Desk,False
REN-028526,MBR-011056,Monthly,2023-04-28,2023-05-28,2810,UPI,False,0,Renewed,0,App,True
REN-005350,MBR-002125,Quarterly,2023-07-17,2023-10-16,12540,UPI,False,0,Lapsed,-7,App,False
REN-020917,MBR-008144,Half-Yearly,2023-08-31,2024-02-29,18570,Credit Card,False,0,Renewed,12,App,False
REN-001478,MBR-000593,Quarterly,2022-09-06,2022-12-06,14420,UPI,False,0,Renewed,-4,App,False
REN-037521,MBR-014549,Monthly,2025-07-05,2025-08-04,5230,Debit Card,False,0,Renewed,14,App,True
REN-026089,MBR-010128,Half-Yearly,2023-07-12,2024-01-10,13450,Net Banking,True,5,Renewed,4,Phone Call from Staff,False
REN-013308,MBR-005151,Quarterly,2021-01-25,2021-04-26,16350,UPI,False,0,Lapsed,-7,App,False
REN-010834,MBR-004193,Quarterly,2021-03-12,2021-06-11,7290,UPI,False,0,Renewed,-1,App,False
REN-023663,MBR-009207,Monthly,2024-06-22,2024-07-22,2180,UPI,False,0,Renewed,-2,Front Desk,True
REN-020355,MBR-007899,Monthly,2022-11-03,2022-12-03,1540,UPI,True,10,Lapsed,8,Front Desk,False
REN-005357,MBR-002129,Annual,2025-08-06,2026-08-06,22140,Credit Card,False,0,Renewed,0,App,False
REN-007483,MBR-002903,Monthly,2025-07-27,2025-08-26,3900,UPI,False,0,Renewed,7,Front Desk,False
REN-003791,MBR-001483,Monthly,2025-07-25,2025-08-24,3450,Credit Card,False,0,Renewed,5,App,False
REN-003325,MBR-001286,Monthly,2022-11-09,2022-12-09,1230,UPI,True,10,Downgraded,2,App,True
REN-009842,MBR-003824,Monthly,2024-05-31,2024-06-30,3960,Cash,True,15,Lapsed,-9,Phone Call from Staff,False
REN-023889,MBR-009293,Monthly,2021-10-01,2021-10-31,2010,Credit Card,True,10,Lapsed,-6,App,False
REN-008457,MBR-003281,Monthly,2025-01-09,2025-02-08,2640,Debit Card,False,0,Renewed,-7,Phone Call from Staff,False
REN-019623,MBR-007610,Monthly,2023-08-27,2023-09-26,1530,UPI,False,0,Renewed,-8,App,False
REN-031559,MBR-012268,Monthly,2025-04-16,2025-05-16,3160,UPI,False,0,Renewed,6,App,False
REN-001646,MBR-000670,Monthly,2022-07-15,2022-08-14,3070,UPI,False,0,Renewed,14,App,False
REN-021992,MBR-008555,Monthly,2023-08-20,2023-09-19,3600,Debit Card,True,5,Renewed,14,App,False
REN-008645,MBR-003356,Monthly,2022-10-18,2022-11-17,2940,Net Banking,False,0,Renewed,-6,Front Desk,False
REN-000579,MBR-000215,Quarterly,2026-01-18,2026-04-19,25340,UPI,False,0,Renewed,8,App,True
REN-041178,MBR-015950,Half-Yearly,2025-01-17,2025-07-18,15130,UPI,False,0,Renewed,1,Front Desk,False
REN-017443,MBR-006784,Half-Yearly,2022-11-10,2023-03-06,10440,UPI,True,25,Renewed,0,Front Desk,False
REN-037611,MBR-014579,Monthly,2024-02-28,2024-03-29,1980,Credit Card,False,0,Auto-Renew Failed,6,App,False
REN-019571,MBR-007591,Monthly,2024-05-15,2024-06-14,3450,Net Banking,False,0,Renewed,0,Front Desk,False
REN-004696,MBR-001854,Half-Yearly,2023-02-13,2023-08-14,23210,UPI,False,0,Lapsed,10,Front Desk,False
REN-029711,MBR-011535,Quarterly,2025-02-22,2025-05-24,20270,UPI,False,0,Renewed,13,Front Desk,True
REN-025335,MBR-009842,Half-Yearly,2023-08-11,2024-02-09,15600,UPI,False,0,Lapsed,-1,App,False
REN-000691,MBR-000253,Monthly,2024-05-23,2024-06-22,1390,Credit Card,False,0,Lapsed,9,App,False
REN-000753,MBR-000280,Half-Yearly,2023-07-20,2024-01-18,26140,UPI,False,0,Renewed,-3,App,False
REN-019585,MBR-007594,Half-Yearly,2025-04-13,2025-10-12,18960,Debit Card,True,15,Renewed,4,App,False
REN-011997,MBR-004611,Half-Yearly,2022-11-20,2023-05-21,3750,UPI,False,0,Lapsed,9,App,False
REN-016956,MBR-006583,Quarterly,2022-03-27,2022-06-26,29230,Credit Card,False,0,Renewed,4,App,True
REN-038069,MBR-014762,Monthly,2023-03-27,2023-04-26,2650,UPI,False,0,Renewed,-1,Front Desk,False
REN-035314,MBR-013731,Quarterly,2023-01-27,2023-04-28,9580,Credit Card,False,0,Renewed,8,Front Desk,False
REN-011204,MBR-004315,Quarterly,2024-06-10,2024-09-09,14640,UPI,False,0,Renewed,0,Phone Call from Staff,False
REN-007660,MBR-002976,Monthly,2025-11-30,2025-12-30,4920,Debit Card,False,0,Renewed,5,Front Desk,True
REN-041640,MBR-016139,Monthly,2026-03-03,2026-04-02,1690,UPI,False,0,Lapsed,-8,App,False
REN-036128,MBR-014031,Monthly,2025-05-03,2025-06-02,1420,UPI,True,10,Auto-Renew Failed,4,Front Desk,False
REN-004223,MBR-001665,Monthly,2022-12-10,2023-01-09,6090,UPI,True,10,Renewed,-6,App,False
REN-009213,MBR-003568,Monthly,2023-03-03,2023-04-02,2640,UPI,True,15,Renewed,16,Phone Call from Staff,False
REN-004099,MBR-001606,Monthly,2022-10-16,2022-11-15,6320,UPI,True,20,Renewed,9,Phone Call from Staff,False
REN-013580,MBR-005255,Monthly,2022-10-31,2022-11-30,1800,UPI,True,5,Renewed,-2,App,False
REN-031565,MBR-012272,Monthly,2023-12-26,2024-01-25,2270,UPI,False,0,Renewed,4,App,True
REN-011278,MBR-004339,Monthly,2024-01-24,2024-02-23,5920,UPI,True,25,Renewed,3,App,False
REN-003188,MBR-001237,Monthly,2024-09-23,2024-10-12,2400,Credit Card,False,0,Lapsed,10,App,False
