checkin_id,member_id,branch_id,checkin_datetime,checkout_datetime,workout_type,trainer_id,duration_minutes
CHK-036946,MBR-014585,BR-035,2023-11-20 22:20:13,2023-11-20 23:29:13,Personal Training Session,TR-049,73
CHK-036947,MBR-000743,BR-008,2023-11-20 22:56:55,,Group Class,,52
CHK-036948,MBR-011546,BR-025,2023-11-20 23:02:38,2023-11-21 00:13:38,Strength Training,,67
CHK-036949,MBR-005678,BR-031,2023-11-20 23:16:39,2023-11-20 23:57:39,Cardio,,41
CHK-036950,MBR-003360,BR-013,2023-11-20 23:22:07,2023-11-21 00:11:07,Strength Training,,53
CHK-036951,MBR-014393,BR-016,2023-11-21 02:03:11,,Strength Training,,41
CHK-036952,MBR-011754,BR-038,2023-11-21 03:10:51,2023-11-21 04:26:51,Cardio,,80
CHK-036953,MBR-010774,BR-010,2023-11-21 04:23:19,2023-11-21 05:07:19,Group Class,,41
CHK-036954,MBR-006905,BR-036,2023-11-21 04:30:12,2023-11-21 05:18:12,Group Class,,43
CHK-036955,MBR-003311,BR-020,2023-11-21 05:37:52,2023-11-21 06:29:52,Strength Training,,56
CHK-036956,MBR-009179,BR-036,2023-11-21 05:42:37,,Strength Training,,74
CHK-036957,MBR-009611,BR-026,2023-11-21 06:10:35,2023-11-21 06:55:35,Strength Training,,41
CHK-036958,MBR-005278,BR-010,2023-11-21 06:11:41,2023-11-21 07:52:41,Group Class,,96
CHK-036959,MBR-014360,BR-009,2023-11-21 06:19:33,2023-11-21 06:48:33,Cardio,,33
CHK-036960,MBR-003465,BR-015,2023-11-21 06:24:09,,Strength Training,,73
CHK-036961,MBR-004018,BR-013,2023-11-21 06:24:12,2023-11-21 06:54:12,Strength Training,,32
CHK-036962,MBR-003620,BR-027,2023-11-21 06:35:30,2023-11-21 07:48:30,Cardio,,73
CHK-036963,MBR-016994,BR-025,2023-11-21 06:36:21,2023-11-21 08:06:21,Strength Training,,88
CHK-036964,MBR-002006,BR-010,2023-11-21 06:58:06,2023-11-21 07:43:06,Strength Training,,49
CHK-036965,MBR-000142,BR-007,2023-11-21 07:04:46,2023-11-21 07:36:46,Strength Training,,35
CHK-036966,MBR-013322,BR-002,2023-11-21 07:23:02,2023-11-21 08:00:02,Cardio,,36
CHK-036967,MBR-005477,BR-039,2023-11-21 07:27:52,2023-11-21 09:11:52,Group Class,,107
CHK-036968,MBR-013623,BR-038,2023-11-21 07:42:47,2023-11-21 08:50:47,Group Class,,71
CHK-036969,MBR-009250,BR-017,2023-11-21 07:45:21,2023-11-21 08:36:21,Strength Training,,48
CHK-036970,MBR-014129,BR-038,2023-11-21 07:59:19,,Strength Training,,58
CHK-036971,MBR-011949,BR-035,2023-11-21 08:31:26,2023-11-21 09:08:26,Cardio,,38
CHK-036972,MBR-006960,BR-032,2023-11-21 08:33:04,2023-11-21 09:11:04,Personal Training Session,TR-034,40
CHK-036973,MBR-001132,BR-008,2023-11-21 09:22:44,2023-11-21 11:00:44,Cardio,,94
CHK-036974,MBR-017050,BR-029,2023-11-21 09:23:21,,Group Class,,76
CHK-036975,MBR-001527,BR-016,2023-11-21 09:34:24,2023-11-21 10:27:24,Group Class,,54
CHK-036976,MBR-002283,BR-020,2023-11-21 11:17:37,2023-11-21 12:40:37,Cardio,,79
CHK-036977,MBR-008128,BR-017,2023-11-21 12:21:58,2023-11-21 13:20:58,Cardio,,58
CHK-036978,MBR-016416,BR-016,2023-11-21 12:31:05,2023-11-21 13:26:05,Strength Training,,52
CHK-036979,MBR-014272,BR-033,2023-11-21 12:46:17,2023-11-21 14:08:17,Cardio,,78
CHK-036980,MBR-001879,BR-007,2023-11-21 14:02:29,2023-11-21 14:29:29,Cardio,,23
CHK-036981,MBR-012447,BR-015,2023-11-21 14:06:05,2023-11-21 14:55:05,Personal Training Session,TR-014,49
CHK-036982,MBR-007131,BR-034,2023-11-21 15:09:51,2023-11-21 15:52:51,Strength Training,,44
CHK-036983,MBR-006462,BR-017,2023-11-21 15:41:10,2023-11-21 16:44:10,Strength Training,,58
CHK-036984,MBR-007071,BR-026,2023-11-21 15:55:15,2023-11-21 17:37:15,Strength Training,,101
CHK-036985,MBR-006352,BR-036,2023-11-21 15:58:05,2023-11-21 17:29:05,Strength Training,,87
CHK-036986,MBR-002963,BR-037,2023-11-21 16:01:09,,Strength Training,,40
CHK-036987,MBR-013680,BR-020,2023-11-21 16:23:23,2023-11-21 17:45:23,Cardio,,81
CHK-036988,MBR-009235,BR-015,2023-11-21 16:38:59,2023-11-21 17:26:59,Personal Training Session,TR-043,52
CHK-036989,MBR-002563,BR-017,2023-11-21 16:54:14,2023-11-21 17:32:14,Group Class,,42
CHK-036990,MBR-003569,BR-004,2023-11-21 17:39:25,2023-11-21 18:37:25,Strength Training,,58
CHK-036991,MBR-007438,BR-012,2023-11-21 17:47:09,2023-11-21 19:00:09,Strength Training,,70
CHK-036992,MBR-017377,BR-014,2023-11-21 18:10:32,2023-11-21 19:36:32,Group Class,,86
CHK-036993,MBR-008347,BR-017,2023-11-21 18:33:55,2023-11-21 19:51:55,Strength Training,,77
CHK-036994,MBR-009738,BR-034,2023-11-21 18:45:12,2023-11-21 19:34:12,Strength Training,,52
CHK-036995,MBR-003054,BR-002,2023-11-21 18:46:32,2023-11-21 19:37:32,Strength Training,,54
CHK-036996,MBR-006608,BR-036,2023-11-21 18:49:57,2023-11-21 19:44:57,Cardio,,54
CHK-036997,MBR-004974,BR-034,2023-11-21 18:52:19,2023-11-21 19:34:19,Cardio,,44
CHK-036998,MBR-010695,BR-033,2023-11-21 18:56:06,,Strength Training,,71
CHK-036999,MBR-002253,BR-010,2023-11-21 19:06:22,2023-11-21 20:24:22,Strength Training,,74
CHK-037000,MBR-004111,BR-015,2023-11-21 19:12:33,2023-11-21 19:56:33,Cardio,,43
CHK-037001,MBR-000664,BR-033,2023-11-21 19:13:31,2023-11-21 20:49:31,Cardio,,92
CHK-037002,MBR-015250,BR-034,2023-11-21 19:17:40,2023-11-21 19:42:40,Cardio,,25
CHK-037003,MBR-008005,BR-026,2023-11-21 19:24:27,2023-11-21 20:18:27,Group Class,,52
CHK-037004,MBR-004843,BR-026,2023-11-21 19:29:16,2023-11-21 20:39:16,Cardio,,67
CHK-037005,MBR-000539,BR-015,2023-11-21 19:29:50,,Cardio,,100
CHK-037006,MBR-007922,BR-038,2023-11-21 19:30:47,2023-11-21 20:11:47,Group Class,,45
CHK-037007,MBR-014685,BR-033,2023-11-21 19:35:38,2023-11-21 20:42:38,Cardio,,62
CHK-037008,MBR-004621,BR-017,2023-11-21 19:36:43,2023-11-21 20:36:43,Cardio,,56
CHK-037009,MBR-008746,BR-004,2023-11-21 19:37:14,2023-11-21 21:28:14,Strength Training,,108
CHK-037010,MBR-015393,BR-024,2023-11-21 19:41:54,,Personal Training Session,TR-044,75
CHK-037011,MBR-014069,BR-005,2023-11-21 19:51:08,2023-11-21 21:27:08,Strength Training,,100
CHK-037012,MBR-009384,BR-031,2023-11-21 19:59:48,2023-11-21 21:04:48,Group Class,,67
CHK-037013,MBR-007083,BR-013,2023-11-21 20:03:30,2023-11-21 20:55:30,Cardio,,53
CHK-037014,MBR-007595,BR-038,2023-11-21 20:07:37,2023-11-21 21:04:37,Personal Training Session,TR-048,58
CHK-037015,MBR-000690,BR-004,2023-11-21 20:16:11,2023-11-21 21:13:11,Cardio,,60
CHK-037016,MBR-006051,BR-039,2023-11-21 20:16:37,2023-11-21 21:12:37,Group Class,,57
CHK-037017,MBR-005265,BR-016,2023-11-21 20:17:56,2023-11-21 21:18:56,Personal Training Session,TR-014,57
CHK-037018,MBR-002065,BR-009,2023-11-21 20:17:59,,Personal Training Session,TR-040,80
CHK-037019,MBR-016077,BR-026,2023-11-21 20:24:06,2023-11-21 21:25:06,Strength Training,,59
CHK-037020,MBR-013322,BR-002,2023-11-21 20:24:35,2023-11-21 21:28:35,Cardio,,60
CHK-037021,MBR-003677,BR-013,2023-11-21 20:32:33,2023-11-21 21:16:33,Group Class,,42
CHK-037022,MBR-006173,BR-018,2023-11-21 20:34:41,2023-11-21 21:07:41,Strength Training,,36
CHK-037023,MBR-017049,BR-009,2023-11-21 20:51:20,2023-11-21 21:48:20,Personal Training Session,TR-009,53
CHK-037024,MBR-007715,BR-029,2023-11-21 20:51:48,2023-11-21 21:38:48,Personal Training Session,TR-024,45
CHK-037025,MBR-014056,BR-038,2023-11-21 20:52:29,2023-11-21 21:54:29,Cardio,,65
CHK-037026,MBR-000933,BR-018,2023-11-21 20:57:51,2023-11-21 21:51:51,Personal Training Session,TR-025,50
CHK-037027,MBR-015125,BR-015,2023-11-21 20:58:09,2023-11-21 22:16:09,Strength Training,,76
CHK-037028,MBR-006571,BR-009,2023-11-21 21:06:21,,Personal Training Session,TR-006,49
CHK-037029,MBR-004408,BR-008,2023-11-21 21:13:00,2023-11-21 21:58:00,Strength Training,,49
CHK-037030,MBR-010088,BR-015,2023-11-21 21:14:41,2023-11-21 21:53:41,Personal Training Session,TR-035,35
CHK-037031,MBR-011998,BR-031,2023-11-21 21:15:42,,Personal Training Session,TR-003,63
CHK-037032,MBR-004485,BR-029,2023-11-21 21:17:13,2023-11-21 22:28:13,Cardio,,75
CHK-037033,MBR-005552,BR-024,2023-11-21 21:25:34,2023-11-21 21:45:34,Strength Training,,24
CHK-037034,MBR-007377,BR-031,2023-11-21 21:31:00,2023-11-21 23:17:00,Cardio,,105
CHK-037035,MBR-007729,BR-015,2023-11-21 21:35:18,,Strength Training,,61
CHK-037036,MBR-015887,BR-013,2023-11-21 21:47:11,2023-11-21 22:17:11,Cardio,,31
CHK-037037,MBR-003285,BR-018,2023-11-21 21:48:38,2023-11-21 22:50:38,Personal Training Session,TR-032,65
CHK-037038,MBR-014722,BR-012,2023-11-21 21:50:34,,Strength Training,,77
CHK-037039,MBR-010682,BR-002,2023-11-21 21:57:08,2023-11-21 23:18:08,Personal Training Session,TR-023,79
CHK-037040,MBR-015381,BR-008,2023-11-21 23:41:26,2023-11-22 01:17:26,Cardio,,94
CHK-037041,MBR-009803,BR-033,2023-11-22 03:22:00,2023-11-22 04:07:00,Strength Training,,43
CHK-037042,MBR-000482,BR-029,2023-11-22 03:49:00,2023-11-22 04:46:00,Personal Training Session,TR-041,59
CHK-037043,MBR-006133,BR-033,2023-11-22 05:25:59,,Cardio,,55
CHK-037044,MBR-002217,BR-038,2023-11-22 05:26:04,2023-11-22 06:31:04,Strength Training,,61
CHK-037045,MBR-011620,BR-003,2023-11-22 05:38:38,2023-11-22 06:26:38,Personal Training Session,TR-030,51
CHK-037046,MBR-007176,BR-033,2023-11-22 05:55:22,2023-11-22 06:40:22,Strength Training,,46
CHK-037047,MBR-004204,BR-005,2023-11-22 05:57:25,2023-11-22 07:21:25,Strength Training,,79
CHK-037048,MBR-014899,BR-015,2023-11-22 06:00:34,2023-11-22 06:50:34,Strength Training,,51
CHK-037049,MBR-015421,BR-021,2023-11-22 06:24:34,2023-11-22 07:18:34,Strength Training,,54
CHK-037050,MBR-000607,BR-039,2023-11-22 06:28:44,2023-11-22 08:18:44,Strength Training,,106
CHK-037051,MBR-008960,BR-039,2023-11-22 06:32:07,2023-11-22 07:21:07,Cardio,,53
CHK-037052,MBR-002339,BR-013,2023-11-22 06:36:03,2023-11-22 07:11:03,Cardio,,32
CHK-037053,MBR-017377,BR-014,2023-11-22 06:38:15,2023-11-22 07:05:15,Personal Training Session,TR-007,31
CHK-037054,MBR-001312,BR-026,2023-11-22 06:54:17,2023-11-22 07:55:17,Strength Training,,61
CHK-037055,MBR-008347,BR-017,2023-11-22 07:14:31,2023-11-22 08:16:31,Personal Training Session,TR-039,58
CHK-037056,MBR-005537,BR-015,2023-11-22 07:43:19,2023-11-22 08:29:19,Strength Training,,50
CHK-037057,MBR-012011,BR-031,2023-11-22 08:31:20,,Strength Training,,42
CHK-037058,MBR-010751,BR-034,2023-11-22 09:10:31,2023-11-22 10:35:31,Cardio,,81
CHK-037059,MBR-000325,BR-028,2023-11-22 09:20:08,2023-11-22 10:52:08,Cardio,,94
CHK-037060,MBR-004543,BR-037,2023-11-22 09:25:21,2023-11-22 09:51:21,Strength Training,,23
CHK-037061,MBR-009824,BR-011,2023-11-22 10:06:24,2023-11-22 11:44:24,Group Class,,95
CHK-037062,MBR-004272,BR-014,2023-11-22 10:10:41,2023-11-22 10:59:41,Personal Training Session,TR-028,44
CHK-037063,MBR-011819,BR-006,2023-11-22 10:49:15,2023-11-22 11:28:15,Group Class,,41
CHK-037064,MBR-004787,BR-017,2023-11-22 11:21:50,,Strength Training,,74
CHK-037065,MBR-001433,BR-038,2023-11-22 13:11:07,2023-11-22 15:08:07,Strength Training,,113
CHK-037066,MBR-002424,BR-009,2023-11-22 13:28:30,2023-11-22 14:28:30,Strength Training,,56
CHK-037067,MBR-011825,BR-020,2023-11-22 15:17:58,2023-11-22 16:35:58,Cardio,,75
CHK-037068,MBR-012818,BR-038,2023-11-22 16:08:42,2023-11-22 16:55:42,Cardio,,51
CHK-037069,MBR-014916,BR-026,2023-11-22 16:22:36,,Group Class,,27
CHK-037070,MBR-011453,BR-017,2023-11-22 16:38:01,2023-11-22 17:22:01,Cardio,,48
CHK-037071,MBR-010873,BR-027,2023-11-22 17:05:37,2023-11-22 18:06:37,Cardio,,57
CHK-037072,MBR-006269,BR-003,2023-11-22 17:26:04,2023-11-22 18:32:04,Cardio,,61
CHK-037073,MBR-014565,BR-034,2023-11-22 17:41:02,2023-11-22 19:30:02,Cardio,,109
CHK-037074,MBR-017283,BR-015,2023-11-22 17:57:06,2023-11-22 18:43:06,Strength Training,,46
CHK-037075,MBR-006100,BR-033,2023-11-22 17:58:34,2023-11-22 19:19:34,Strength Training,,85
CHK-037076,MBR-011111,BR-031,2023-11-22 18:02:20,2023-11-22 18:35:20,Strength Training,,31
CHK-037077,MBR-008879,BR-019,2023-11-22 18:28:12,2023-11-22 19:14:12,Strength Training,,49
CHK-037078,MBR-002595,BR-019,2023-11-22 18:35:48,,Strength Training,,79
CHK-037079,MBR-007744,BR-006,2023-11-22 18:38:02,2023-11-22 20:06:02,Group Class,,89
CHK-037080,MBR-002800,BR-005,2023-11-22 18:39:10,,Personal Training Session,TR-022,37
CHK-037081,MBR-011577,BR-026,2023-11-22 18:49:39,2023-11-22 19:34:39,Strength Training,,47
CHK-037082,MBR-014296,BR-033,2023-11-22 19:06:51,2023-11-22 20:24:51,Cardio,,80
CHK-037083,MBR-004669,BR-001,2023-11-22 19:09:33,2023-11-22 20:23:33,Strength Training,,73
CHK-037084,MBR-014296,BR-033,2023-11-22 19:10:51,2023-11-22 20:28:51,Cardio,,80
CHK-037085,MBR-006380,BR-026,2023-11-22 19:15:24,2023-11-22 20:52:24,Strength Training,,100
CHK-037086,MBR-008055,BR-031,2023-11-22 19:17:08,2023-11-22 19:45:08,Cardio,,30
CHK-037087,MBR-007564,BR-025,2023-11-22 19:18:54,2023-11-22 20:36:54,Cardio,,81
CHK-037088,MBR-013509,BR-002,2023-11-22 19:30:45,2023-11-22 20:52:45,Cardio,,85
CHK-037089,MBR-005913,BR-017,2023-11-22 19:31:06,2023-11-22 20:47:06,Strength Training,,75
CHK-037090,MBR-000173,BR-015,2023-11-22 19:31:56,2023-11-22 20:45:56,Cardio,,72
CHK-037091,MBR-014981,BR-033,2023-11-22 19:34:13,2023-11-22 21:12:13,Cardio,,94
CHK-037092,MBR-010113,BR-023,2023-11-22 19:34:38,2023-11-22 20:14:38,Personal Training Session,TR-020,37
CHK-037093,MBR-007154,BR-033,2023-11-22 19:34:51,2023-11-22 20:28:51,Personal Training Session,TR-024,49
CHK-037094,MBR-015199,BR-003,2023-11-22 19:47:08,2023-11-22 21:41:08,Cardio,,113
CHK-037095,MBR-008700,BR-022,2023-11-22 19:48:07,2023-11-22 20:46:07,Group Class,,53
CHK-037096,MBR-005696,BR-033,2023-11-22 19:49:40,2023-11-22 21:02:40,Cardio,,75
CHK-037097,MBR-015218,BR-017,2023-11-22 19:51:30,2023-11-22 20:47:30,Cardio,,53
CHK-037098,MBR-001190,BR-036,2023-11-22 20:07:04,2023-11-22 21:06:04,Personal Training Session,TR-006,60
CHK-037099,MBR-000540,BR-018,2023-11-22 20:08:39,,Strength Training,,67
CHK-037100,MBR-013275,BR-037,2023-11-22 20:21:30,2023-11-22 22:03:30,Strength Training,,101
CHK-037101,MBR-005514,BR-008,2023-11-22 20:42:44,2023-11-22 22:05:44,Personal Training Session,TR-017,79
CHK-037102,MBR-006250,BR-008,2023-11-22 20:43:44,2023-11-22 22:02:44,Strength Training,,81
CHK-037103,MBR-003675,BR-016,2023-11-22 20:44:32,2023-11-22 22:00:32,Personal Training Session,TR-032,76
CHK-037104,MBR-000995,BR-031,2023-11-22 20:44:39,,Group Class,,73
CHK-037105,MBR-003918,BR-038,2023-11-22 20:45:09,2023-11-22 21:35:09,Strength Training,,50
CHK-037106,MBR-010003,BR-005,2023-11-22 20:53:18,2023-11-22 22:44:18,Cardio,,106
CHK-037107,MBR-013108,BR-015,2023-11-22 20:53:29,2023-11-22 21:41:29,Cardio,,50
CHK-037108,MBR-013578,BR-014,2023-11-22 21:01:35,2023-11-22 21:51:35,Strength Training,,48
CHK-037109,MBR-010043,BR-026,2023-11-22 21:06:44,2023-11-22 22:09:44,Personal Training Session,TR-015,63
CHK-037110,MBR-014461,BR-039,2023-11-22 21:10:58,2023-11-22 22:38:58,Group Class,,85
CHK-037111,MBR-000213,BR-021,2023-11-22 21:13:02,2023-11-22 21:59:02,Cardio,,46
CHK-037112,MBR-000811,BR-001,2023-11-22 21:17:46,2023-11-22 22:06:46,Strength Training,,44
CHK-037113,MBR-010891,BR-026,2023-11-22 21:24:57,2023-11-22 23:09:57,Cardio,,105
CHK-037114,MBR-004677,BR-036,2023-11-22 21:27:54,2023-11-22 22:50:54,Group Class,,84
CHK-037115,MBR-007089,BR-017,2023-11-22 21:29:09,2023-11-22 22:23:09,Group Class,,55
CHK-037116,MBR-009420,BR-008,2023-11-22 21:30:06,2023-11-22 22:52:06,Group Class,,80
CHK-037117,MBR-009947,BR-031,2023-11-22 21:31:49,2023-11-22 22:19:49,Cardio,,46
CHK-037118,MBR-009916,BR-033,2023-11-22 21:36:27,2023-11-22 23:15:27,Cardio,,98
CHK-037119,MBR-002684,BR-002,2023-11-22 21:46:10,2023-11-22 23:12:10,Cardio,,90
CHK-037120,MBR-005750,BR-017,2023-11-22 21:47:29,2023-11-22 22:35:29,Strength Training,,50
CHK-037121,MBR-011228,BR-007,2023-11-22 21:56:36,2023-11-22 23:11:36,Personal Training Session,TR-032,71
CHK-037122,MBR-009291,BR-008,2023-11-22 21:57:43,2023-11-22 23:22:43,Strength Training,,87
CHK-037123,MBR-013309,BR-033,2023-11-22 22:48:39,2023-11-23 00:17:39,Cardio,,90
CHK-037124,MBR-012609,BR-011,2023-11-22 22:52:41,2023-11-23 00:26:41,Group Class,,92
CHK-037125,MBR-016625,BR-026,2023-11-22 22:56:52,2023-11-23 00:13:52,Personal Training Session,TR-032,74
CHK-037126,MBR-004885,BR-017,2023-11-23 00:00:27,2023-11-23 00:58:27,Personal Training Session,TR-038,62
CHK-037127,MBR-017386,BR-017,2023-11-23 00:51:38,2023-11-23 01:58:38,Group Class,,66
CHK-037128,MBR-014451,BR-038,2023-11-23 04:45:48,2023-11-23 06:17:48,Cardio,,92
CHK-037129,MBR-006326,BR-022,2023-11-23 04:47:09,2023-11-23 06:14:09,Strength Training,,87
CHK-037130,MBR-007686,BR-018,2023-11-23 05:05:54,,Strength Training,,77
CHK-037131,MBR-001207,BR-013,2023-11-23 05:11:28,2023-11-23 06:58:28,Strength Training,,107
CHK-037132,MBR-010485,BR-018,2023-11-23 05:26:27,2023-11-23 06:41:27,Personal Training Session,TR-020,71
CHK-037133,MBR-016896,BR-037,2023-11-23 05:55:08,2023-11-23 07:17:08,Strength Training,,84
CHK-037134,MBR-004702,BR-034,2023-11-23 06:01:00,,Group Class,,77
CHK-037135,MBR-017421,BR-035,2023-11-23 06:25:26,,Strength Training,,89
CHK-037136,MBR-016994,BR-025,2023-11-23 06:46:33,2023-11-23 07:44:33,Strength Training,,53
CHK-037137,MBR-010920,BR-038,2023-11-23 06:50:53,,Group Class,,107
CHK-037138,MBR-006075,BR-005,2023-11-23 07:04:18,2023-11-23 07:52:18,Strength Training,,50
CHK-037139,MBR-000537,BR-009,2023-11-23 07:10:37,2023-11-23 08:28:37,Strength Training,,73
CHK-037140,MBR-011516,BR-039,2023-11-23 07:23:32,,Group Class,,30
CHK-037141,MBR-003577,BR-013,2023-11-23 07:45:18,2023-11-23 08:26:18,Strength Training,,45
CHK-037142,MBR-007423,BR-033,2023-11-23 07:56:59,2023-11-23 09:05:59,Cardio,,68
CHK-037143,MBR-016219,BR-026,2023-11-23 08:11:59,2023-11-23 09:15:59,Cardio,,68
CHK-037144,MBR-002175,BR-008,2023-11-23 08:27:06,2023-11-23 09:39:06,Strength Training,,69
CHK-037145,MBR-001212,BR-034,2023-11-23 08:28:25,2023-11-23 09:22:25,Strength Training,,50
CHK-037146,MBR-014169,BR-029,2023-11-23 08:48:36,2023-11-23 10:31:36,Strength Training,,98
CHK-037147,MBR-017276,BR-031,2023-11-23 08:57:51,2023-11-23 10:13:51,Cardio,,80
CHK-037148,MBR-017281,BR-003,2023-11-23 10:31:03,2023-11-23 11:05:03,Group Class,,35
CHK-037149,MBR-006205,BR-014,2023-11-23 10:36:54,2023-11-23 11:22:54,Cardio,,44
CHK-037150,MBR-015500,BR-017,2023-11-23 11:48:50,2023-11-23 12:51:50,Group Class,,64
CHK-037151,MBR-014124,BR-029,2023-11-23 11:52:01,2023-11-23 12:43:01,Personal Training Session,TR-013,51
CHK-037152,MBR-008801,BR-038,2023-11-23 11:55:27,2023-11-23 12:46:27,Cardio,,47
CHK-037153,MBR-013729,BR-039,2023-11-23 12:15:32,2023-11-23 13:53:32,Cardio,,98
CHK-037154,MBR-000080,BR-033,2023-11-23 12:24:34,2023-11-23 13:33:34,Strength Training,,70
CHK-037155,MBR-007428,BR-038,2023-11-23 12:29:55,2023-11-23 13:38:55,Group Class,,68
CHK-037156,MBR-016415,BR-033,2023-11-23 12:40:23,2023-11-23 13:27:23,Cardio,,46
CHK-037157,MBR-006441,BR-029,2023-11-23 14:15:41,2023-11-23 15:41:41,Personal Training Session,TR-006,81
CHK-037158,MBR-000856,BR-004,2023-11-23 14:21:06,2023-11-23 14:51:06,Strength Training,,27
CHK-037159,MBR-009945,BR-036,2023-11-23 15:13:16,2023-11-23 16:49:16,Cardio,,93
CHK-037160,MBR-001344,BR-031,2023-11-23 15:59:34,2023-11-23 16:40:34,Strength Training,,43
CHK-037161,MBR-003833,BR-039,2023-11-23 16:32:30,2023-11-23 17:25:30,Strength Training,,57
CHK-037162,MBR-003063,BR-007,2023-11-23 17:25:35,,Strength Training,,57
CHK-037163,MBR-007822,BR-004,2023-11-23 17:27:32,2023-11-23 18:20:32,Strength Training,,50
CHK-037164,MBR-011510,BR-033,2023-11-23 17:34:03,2023-11-23 18:50:03,Strength Training,,72
CHK-037165,MBR-007117,BR-038,2023-11-23 17:40:45,2023-11-23 18:47:45,Strength Training,,67
CHK-037166,MBR-013012,BR-015,2023-11-23 17:54:32,2023-11-23 19:34:32,Cardio,,101
CHK-037167,MBR-002954,BR-031,2023-11-23 17:57:45,2023-11-23 19:00:45,Strength Training,,64
CHK-037168,MBR-012907,BR-034,2023-11-23 18:00:18,2023-11-23 19:10:18,Cardio,,74
CHK-037169,MBR-001624,BR-038,2023-11-23 18:00:56,2023-11-23 19:08:56,Personal Training Session,TR-018,69
CHK-037170,MBR-002217,BR-038,2023-11-23 18:13:17,2023-11-23 19:25:17,Cardio,,76
CHK-037171,MBR-011369,BR-038,2023-11-23 18:13:43,2023-11-23 19:14:43,Personal Training Session,TR-034,56
CHK-037172,MBR-005497,BR-020,2023-11-23 18:22:53,2023-11-23 19:25:53,Strength Training,,61
CHK-037173,MBR-007722,BR-037,2023-11-23 18:28:31,2023-11-23 20:25:31,Cardio,,113
CHK-037174,MBR-012030,BR-026,2023-11-23 18:33:06,2023-11-23 19:35:06,Cardio,,57
CHK-037175,MBR-002864,BR-027,2023-11-23 18:55:12,2023-11-23 19:46:12,Personal Training Session,TR-026,53
CHK-037176,MBR-014325,BR-009,2023-11-23 18:55:26,2023-11-23 20:07:26,Strength Training,,69
CHK-037177,MBR-013053,BR-016,2023-11-23 18:57:23,2023-11-23 20:04:23,Cardio,,62
CHK-037178,MBR-016605,BR-011,2023-11-23 19:03:41,,Group Class,,43
CHK-037179,MBR-008273,BR-036,2023-11-23 19:09:52,2023-11-23 20:25:52,Group Class,,78
CHK-037180,MBR-006445,BR-029,2023-11-23 19:29:24,2023-11-23 20:20:24,Group Class,,50
CHK-037181,MBR-002481,BR-016,2023-11-23 19:29:44,2023-11-23 20:33:44,Strength Training,,62
CHK-037182,MBR-012195,BR-034,2023-11-23 19:35:33,,Strength Training,,49
CHK-037183,MBR-017112,BR-037,2023-11-23 19:35:51,2023-11-23 20:36:51,Group Class,,63
CHK-037184,MBR-013465,BR-018,2023-11-23 19:46:54,,Group Class,,55
CHK-037185,MBR-015866,BR-026,2023-11-23 19:47:03,2023-11-23 20:28:03,Cardio,,40
CHK-037186,MBR-014019,BR-018,2023-11-23 19:47:25,2023-11-23 20:13:25,Cardio,,21
CHK-037187,MBR-011682,BR-033,2023-11-23 19:47:27,2023-11-23 20:15:27,Group Class,,26
CHK-037188,MBR-005863,BR-038,2023-11-23 19:51:40,2023-11-23 21:37:40,Group Class,,101
CHK-037189,MBR-007333,BR-017,2023-11-23 19:57:55,2023-11-23 21:03:55,Cardio,,64
CHK-037190,MBR-002729,BR-019,2023-11-23 19:58:17,2023-11-23 20:57:17,Group Class,,56
CHK-037191,MBR-009789,BR-029,2023-11-23 20:00:26,2023-11-23 20:50:26,Group Class,,49
CHK-037192,MBR-001128,BR-033,2023-11-23 20:03:34,,Strength Training,,73
CHK-037193,MBR-015834,BR-005,2023-11-23 20:05:28,2023-11-23 20:47:28,Personal Training Session,TR-008,39
CHK-037194,MBR-009416,BR-005,2023-11-23 20:12:53,2023-11-23 21:26:53,Group Class,,74
CHK-037195,MBR-013325,BR-036,2023-11-23 20:15:11,,Personal Training Session,TR-010,69
CHK-037196,MBR-010581,BR-003,2023-11-23 20:23:59,2023-11-23 21:18:59,Personal Training Session,TR-033,54
CHK-037197,MBR-000390,BR-003,2023-11-23 20:28:16,2023-11-23 21:26:16,Cardio,,62
CHK-037198,MBR-000757,BR-028,2023-11-23 20:31:54,2023-11-23 21:28:54,Cardio,,54
CHK-037199,MBR-008472,BR-033,2023-11-23 20:39:52,2023-11-23 21:21:52,Cardio,,44
CHK-037200,MBR-008297,BR-001,2023-11-23 20:41:00,2023-11-23 21:40:00,Group Class,,55
CHK-037201,MBR-000879,BR-016,2023-11-23 20:41:28,2023-11-23 21:48:28,Cardio,,69
CHK-037202,MBR-002530,BR-013,2023-11-23 20:43:25,2023-11-23 21:35:25,Cardio,,51
CHK-037203,MBR-006484,BR-031,2023-11-23 20:49:08,2023-11-23 21:22:08,Cardio,,35
CHK-037204,MBR-000080,BR-033,2023-11-23 20:52:56,2023-11-23 21:28:56,Group Class,,32
CHK-037205,MBR-015161,BR-017,2023-11-23 20:54:59,2023-11-23 22:45:59,Cardio,,114
CHK-037206,MBR-012699,BR-035,2023-11-23 20:55:04,2023-11-23 22:04:04,Group Class,,72
CHK-037207,MBR-010994,BR-020,2023-11-23 20:56:50,2023-11-23 21:54:50,Group Class,,56
